follower_id,Same,total_people
774791,False,113
774791,True,708
774956,True,7
775323,False,49
775323,True,611
775406,True,1652
775877,True,1282
776011,True,1312
776093,False,29
776093,True,305
776301,False,5
776301,True,64
776371,False,74
776371,True,292
776562,False,194
776562,True,986
776576,False,95
776576,True,31
776659,True,195
777210,False,6
777210,True,807
778344,False,106
778344,True,21
778363,True,189
778568,True,175
778906,True,977
779209,True,12
779670,True,653
780005,False,21
780005,True,246
780258,False,520
780258,True,184
780451,False,243
780451,True,331
780581,True,270
780625,True,1084
780948,False,785
780948,True,147
781094,False,121
781172,True,70
781350,True,606
781370,True,349
781732,False,62
781732,True,38
781766,True,546
781837,False,71
781837,True,3
781932,False,54
781932,True,318
782163,True,643
782191,False,188
782191,True,10
782768,False,11
782768,True,895
784527,True,35
784732,False,114
784732,True,1456
784760,False,12
784760,True,1073
784766,True,565
784814,False,2
784814,True,425
785101,False,70
785101,True,267
785283,False,79
785357,False,490
785357,True,852
785380,False,551
785380,True,30
785611,False,12
785611,True,1071
785773,False,1080
785773,True,37
786080,True,17
786228,True,184
786245,False,124
786245,True,110
786360,True,8
786613,True,1539
787702,True,361
787757,True,1262
787940,True,111
787960,True,100
788508,False,8
788508,True,245
788568,False,646
788568,True,70
788569,True,177
788937,True,36
789064,True,1802
789340,True,1066
789721,False,42
789721,True,560
789775,True,347
790078,False,29
790078,True,433
790227,True,54
790509,False,142
790509,True,502
790604,False,65
790604,True,110
790667,True,609
790732,False,395
790732,True,1732
790797,False,1273
790797,True,42
790814,False,331
790814,True,801
790820,True,983
790833,False,16
790833,True,254
790988,False,654
790988,True,57
791120,False,523
791120,True,64
791318,True,388
791483,False,1003
791483,True,815
791734,True,766
792018,False,111
792018,True,58
792175,True,78
792370,False,136
792370,True,720
792507,False,37
792507,True,226
792530,False,139
792530,True,834
792583,False,21
792583,True,113
792733,False,360
792733,True,911
792925,True,169
792953,False,440
793022,True,911
793225,False,10
793225,True,87
793227,True,4
793425,True,465
793456,False,108
793456,True,25
793664,True,52
793821,False,18
793845,False,218
793845,True,272
793848,False,498
793848,True,9
793898,True,153
793988,False,370
793988,True,159
794449,False,18
794846,False,182
794846,True,305
795054,False,15
795341,True,1212
796045,False,636
796045,True,386
796166,False,21
796166,True,333
796281,True,257
796439,False,115
796439,True,18
796710,True,53
796734,False,60
796734,True,2453
796736,False,394
796736,True,13
796741,True,121
796914,True,31
797056,False,223
797056,True,27
797205,False,13
797205,True,7
797431,False,8
797431,True,1079
797670,False,17
798248,False,342
798248,True,738
798326,True,400
798477,True,16
798543,False,27
798543,True,39
798606,False,118
798606,True,863
798658,False,36
798658,True,40
798662,True,16
798792,False,201
798792,True,259
798992,False,20
798992,True,1022
799053,False,497
799053,True,1004
799081,True,542
799100,True,1661
799348,False,385
799348,True,156
799466,False,31
799466,True,26
799644,True,677
799771,True,597
800100,False,21
800100,True,193
800426,False,766
800426,True,50
800475,False,7
800475,True,561
800695,False,138
800695,True,97
800926,True,1344
801573,False,343
801762,True,28
802302,False,226
802302,True,356
802464,False,208
802464,True,1574
802745,False,113
802745,True,70
803009,False,372
803009,True,1001
803026,True,611
803162,False,58
803162,True,101
803544,True,1422
803720,False,218
803720,True,528
803757,True,177
804289,False,82
804289,True,111
804431,False,90
804431,True,372
804476,True,19
804559,False,135
804559,True,294
805208,True,229
805345,True,443
805661,False,257
805661,True,777
805785,False,106
805785,True,1527
805930,True,51
806168,True,516
806247,False,608
806247,True,494
806336,False,2
806336,True,2
806507,False,8
806507,True,350
806542,False,313
806542,True,126
806740,True,730
806829,True,1778
806877,False,283
807026,False,145
807026,True,621
807028,False,120
807028,True,583
807121,False,104
807121,True,89
807489,True,291
807869,True,313
807949,False,1075
807949,True,159
808155,False,90
808198,True,155
808212,False,17
808212,True,735
808214,False,163
808214,True,2158
808336,False,87
808336,True,1521
808944,True,537
809058,False,47
809266,False,137
809266,True,1365
809334,True,417
809357,False,970
809357,True,149
809396,False,38
809396,True,97
809446,True,117
809999,True,780
810592,True,82
811395,False,72
811395,True,36
811622,False,253
811622,True,653
811897,False,73
811897,True,597
812046,False,97
812046,True,1452
812239,False,87
812239,True,221
812388,False,102
812388,True,106
812711,True,550
812802,False,448
812802,True,195
813392,False,93
813392,True,36
813463,True,31
813485,False,1
813731,False,54
813731,True,355
813946,True,1290
814036,False,976
814036,True,80
814220,False,39
814387,False,20
814387,True,775
814606,False,366
814606,True,166
814751,False,416
814751,True,389
814852,False,29
814852,True,1162
814871,True,8
814898,False,18
814898,True,336
815039,True,109
815090,True,1417
815236,False,328
815236,True,264
815537,True,519
815575,False,35
815575,True,110
816387,False,396
816387,True,1427
816517,True,216
816701,True,292
816890,False,142
816890,True,440
816896,False,184
816896,True,229
816900,False,56
816900,True,1150
817000,False,98
817000,True,23
817011,False,167
817011,True,1184
817369,False,284
817369,True,416
817754,False,293
817754,True,2063
818254,True,12
818702,False,37
818702,True,445
819344,False,311
819344,True,96
819894,False,51
819894,True,48
819983,False,314
819983,True,755
820115,True,1234
820232,False,241
820232,True,72
820434,False,98
820434,True,664
820999,True,28
821571,False,12
821571,True,568
822777,False,34
822777,True,4
822910,True,526
823012,False,426
823012,True,167
823165,False,92
823165,True,497
824022,False,196
824022,True,3
824599,True,12
824866,True,63
825087,False,700
825087,True,1398
825168,True,33
825208,True,17
825251,False,12
825251,True,1171
825387,False,109
825387,True,724
825883,False,8
825883,True,803
825924,False,9
825924,True,1731
826364,False,54
826660,True,24
827250,True,51
827367,True,113
828507,True,35
828768,False,4
828768,True,2
829033,True,198
829122,False,30
829122,True,346
829125,True,8
829267,False,147
829267,True,22
829643,True,100
830028,False,50
830028,True,111
830319,False,12
830319,True,224
830375,False,196
830375,True,42
830425,False,620
830425,True,326
830538,False,159
830538,True,1481
831215,True,678
831236,False,121
831236,True,1746
831381,False,22
831381,True,1684
831448,True,77
831733,False,12
831733,True,168
832507,True,690
833782,False,413
833782,True,496
834108,False,43
834108,True,545
834466,False,282
834466,True,1071
835585,True,581
835648,True,1975
835894,False,138
835894,True,319
836017,False,11
836312,False,157
836312,True,47
836313,True,11
836394,False,214
836394,True,1323
837150,True,80
837215,False,1532
837215,True,59
837486,False,32
837486,True,1221
837592,False,24
837592,True,285
837946,False,41
837946,True,228
837985,False,67
837985,True,228
838195,False,65
838195,True,677
838241,False,100
838241,True,1004
838272,False,111
838272,True,2035
838300,False,37
838300,True,455
838414,False,11
838414,True,126
838524,False,334
838524,True,589
838559,False,647
838559,True,84
838875,False,306
838875,True,406
840000,False,174
840102,False,103
840102,True,1518
840215,True,50
840402,False,77
840402,True,818
840523,True,1420
842269,True,582
842351,False,300
842351,True,1666
842611,False,361
842611,True,22
842802,False,261
842802,True,1066
843259,False,72
843259,True,171
843607,False,185
843607,True,1186
843995,True,460
845443,True,71
845468,False,549
845468,True,362
845625,False,230
845625,True,548
845662,False,297
845662,True,898
845668,True,6
846092,True,408
846634,True,363
847305,False,75
847305,True,3
847374,True,63
847880,False,615
847880,True,8
847970,True,71
848034,False,260
848034,True,395
848572,True,132
848913,False,170
848913,True,814
848952,True,30
849246,False,607
849246,True,874
849405,True,127
849672,False,107
849672,True,34
850692,False,242
850692,True,1533
850693,True,99
851639,False,5
852007,False,331
852007,True,166
852405,False,1348
852665,False,76
852665,True,30
852688,True,651
852810,True,376
852842,False,418
852842,True,32
852855,False,37
852855,True,2306
852997,False,225
852997,True,208
853492,False,78
853492,True,1702
853926,False,42
854203,True,419
854854,False,109
854854,True,666
854866,False,312
854866,True,119
855232,True,182
855356,True,48
855405,False,651
855405,True,38
855423,True,1544
855531,False,12
855531,True,392
855619,True,7
855773,True,50
855780,True,47
855836,True,264
855952,False,3
855952,True,571
856451,True,409
857203,True,24
857621,True,454
858375,False,672
858375,True,126
858710,False,63
858710,True,328
858827,False,55
858827,True,2821
859509,True,42
859589,True,393
859868,True,1068
860080,True,847
860561,True,880
861252,False,21
861252,True,295
861687,False,407
861687,True,298
861757,False,82
861757,True,2
863102,True,1470
863733,True,476
863774,False,573
863774,True,98
863790,False,2
863790,True,1158
864209,False,225
864209,True,1434
864257,False,106
864257,True,350
865016,True,146
866215,True,1122
866417,False,204
866417,True,125
866491,False,29
866491,True,1162
866786,False,44
866786,True,1696
866841,False,718
866841,True,1931
868092,False,28
868092,True,300
868174,False,142
868174,True,525
868306,False,14
868306,True,615
868456,False,19
868456,True,414
868616,True,1084
869409,True,77
869417,False,31
869417,True,8
869708,True,41
874289,False,42
874289,True,22
879144,False,59
879144,True,88
882950,True,227
883318,False,695
883318,True,484
884449,True,310
884686,False,1055
884686,True,383
884962,True,231
885375,True,75
885875,False,29
885875,True,65
886961,False,17
886961,True,496
887348,True,10
887513,False,60
887619,False,28
887619,True,700
887638,False,365
887718,True,266
887719,True,8
887806,False,223
888484,False,17
888484,True,491
888730,False,13
888730,True,127
889097,False,108
889097,True,1694
890559,False,66
890559,True,1440
891032,False,29
891032,True,744
891063,True,1187
891264,True,934
891575,False,982
891575,True,196
891907,False,52
892771,False,65
892771,True,765
892823,False,692
892823,True,575
893111,False,8
893383,True,397
893719,False,35
893719,True,22
894335,False,154
894465,False,1024
894465,True,1169
894531,False,8
894531,True,291
894827,False,129
894827,True,61
894831,True,13
894847,False,6
894847,True,368
894956,False,13
894956,True,551
894962,False,9
894962,True,872
895136,True,2602
895443,False,122
895443,True,1036
896216,True,468
896965,True,78
897214,True,628
897322,False,113
897322,True,697
897783,False,75
898188,True,195
898275,True,266
898479,False,3
898479,True,2559
898828,False,82
898828,True,1258
898946,True,36
899198,False,148
899198,True,8
899223,False,126
899223,True,207
899530,True,2157
900349,False,11
902138,True,1599
903009,False,114
903009,True,21
903609,False,1
903609,True,260
913130,False,37
913130,True,682
913210,True,181
918290,True,1267
918400,False,406
918400,True,444
918569,False,168
918569,True,153
918600,False,671
918600,True,68
919239,True,275
919282,True,171
919418,True,52
919525,False,22
919525,True,331
919603,False,30
919603,True,458
919812,True,361
919846,True,85
920073,False,8
920073,True,1767
920101,False,58
920101,True,1004
920939,False,217
920939,True,252
920994,True,588
921002,False,59
921002,True,317
921289,True,11
921306,False,423
921306,True,173
921359,True,773
921542,False,160
921542,True,154
921710,False,210
921710,True,1397
921965,False,99
921965,True,303
922200,False,264
922200,True,358
922398,False,86
922398,True,147
922728,False,285
922728,True,957
922911,True,830
923033,True,2020
923323,True,413
923384,True,883
923432,False,201
923432,True,36
923618,False,316
923618,True,1312
923705,False,29
923705,True,664
923745,True,71
923801,True,12
924232,True,27
924508,False,234
924508,True,1534
924780,False,3
924780,True,724
925066,True,240
925181,False,502
925181,True,1275
925450,False,117
925450,True,1118
925528,True,766
925837,True,1114
925852,True,574
926108,False,39
926108,True,552
926115,True,9
926237,False,90
926237,True,1648
926307,True,698
926428,False,124
926428,True,1432
926548,False,361
926548,True,1724
926604,False,203
926604,True,373
927373,True,473
927555,False,429
927555,True,197
927627,False,94
927627,True,234
927650,False,160
927650,True,179
927736,False,685
927736,True,207
927795,False,231
927795,True,101
928160,False,12
928160,True,13
928351,True,657
928942,False,33
928942,True,28
930204,False,435
930204,True,183
930642,True,385
931086,False,385
931086,True,43
931105,True,583
932665,True,787
932858,False,899
932858,True,27
933172,False,112
933172,True,342
933458,False,4
933458,True,40
933568,True,488
933633,True,24
933809,True,290
933883,False,102
933883,True,516
933898,True,282
934069,False,282
934069,True,267
934350,False,129
934350,True,268
934721,False,17
934721,True,260
935330,False,3
935330,True,487
935739,True,656
936095,True,810
936190,False,93
936190,True,1489
936206,False,135
936206,True,217
936425,False,483
936425,True,1813
936658,False,59
936946,False,160
937003,True,2028
937098,False,123
937098,True,718
937150,False,498
937150,True,60
937397,True,801
938638,True,476
938878,True,448
939187,True,164
939565,False,7
939565,True,119
939567,False,444
939567,True,1639
940583,True,1100
940831,False,54
940831,True,1085
941579,False,159
941579,True,478
942335,False,239
942335,True,65
942529,False,10
942529,True,622
942624,False,56
942624,True,52
943268,False,118
943268,True,1023
943827,False,288
943827,True,246
943936,False,356
944084,False,71
944084,True,817
944206,True,274
944293,False,413
944293,True,158
944310,False,80
944310,True,561
944349,True,959
944700,False,143
944700,True,24
944933,True,29
945196,False,52
945196,True,1097
945269,False,256
945269,True,20
945951,False,427
945951,True,63
946137,False,638
946137,True,675
946560,False,307
946560,True,42
946563,False,140
946563,True,598
947563,True,1066
947752,False,235
947752,True,609
947816,True,182
948061,False,151
948061,True,67
948171,True,2037
948333,True,19
948557,True,512
949259,False,302
949259,True,247
949619,False,344
949619,True,1132
949780,False,32
949780,True,726
949820,False,718
949820,True,140
950441,True,16
950571,True,18
950956,True,50
951374,True,149
951375,True,847
951384,True,131
952786,False,132
952786,True,365
952794,False,153
953552,True,62
954646,True,190
954817,False,48
954817,True,50
954964,False,22
954964,True,1366
955544,False,35
955544,True,1985
956268,True,81
956707,False,84
956707,True,401
956973,True,169
957085,True,1137
957296,False,17
957296,True,597
957340,True,399
958533,True,54
958768,False,67
958768,True,2161
958839,False,108
958839,True,322
959770,False,56
959770,True,22
960674,False,53
960690,False,443
960690,True,1308
960874,True,571
961133,False,33
961133,True,94
961234,False,18
961234,True,718
961427,False,26
961427,True,97
961688,True,467
962064,False,154
962064,True,171
962339,False,12
962339,True,1006
985076,True,52
985124,False,114
985124,True,105
987491,False,684
987491,True,1686
987621,True,1936
987777,True,242
987922,False,128
987922,True,16
988386,True,402
988440,False,1073
988440,True,1852
988471,False,405
988471,True,34
988529,True,422
988627,True,54
988638,False,281
988638,True,454
988655,False,7
988655,True,249
990366,False,22
990366,True,1021
990368,False,24
990368,True,284
990384,True,587
994823,False,43
994823,True,577
996127,True,141
1006765,False,106
1006765,True,554
1009342,True,396
1013375,False,8
1013375,True,230
1028077,False,2
1028077,True,273
1028746,False,39
1028746,True,92
1029659,False,28
1032082,False,451
1032082,True,667
1035160,False,52
1035160,True,36
1043986,True,795
1055285,True,242
1072350,False,27
1072350,True,305
1233067,False,10
1409777,True,5
1422105,True,139
1431398,False,205
1431398,True,22
1573712,True,12
1599476,True,198
1608941,False,362
1608941,True,108
1714462,True,37
1824831,False,22
1824831,True,5
1878899,False,201
1878899,True,245
1908947,True,161
2006721,True,610
2031918,True,112
2048033,False,30
2048033,True,5
2124046,True,161
2165952,False,271
2165952,True,43
2290007,False,44
2290007,True,87
2365087,True,94
2368302,True,10
2393596,True,29
2435745,False,415
2507287,True,53
2570457,False,564
2570457,True,179
2592086,True,424
2598627,True,783
2639628,False,4
2639628,True,73
2674162,False,99
2674162,True,285
2766592,True,61
2782403,True,37
2814183,True,19
2825814,True,226
2867436,True,76
2873356,False,4
2873356,True,166
2960510,False,56
2993710,False,316
2993710,True,400
3099573,False,10
3413511,True,7
3495279,True,667
