artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),id_count,new_id
"['Kehlani', 'Tory Lanez']","[3226468, 2775792]",0.493,0.7859999999999999,0.535,117.03,-3.948,1,6,0.454,0.0,0.0992,0.233,1,179897,77,2020,5/8/2020,Can I (feat. Tory Lanez),2,2775792
"['Kehlani', 'Ty Dolla $ign']","[3226468, 2659130]",0.61,0.725,0.29100000000000004,146.16299999999995,-5.131,1,8,0.3670000000000001,0.0,0.154,0.15,1,201788,78,2019,2/22/2019,****** Like This (feat. Ty Dolla $ign),2,3226468
"['Kehlani', 'Ty Dolla $ign']","[3226468, 2659130]",0.61,0.725,0.29100000000000004,146.16299999999995,-5.131,1,8,0.3670000000000001,0.0,0.154,0.15,1,201788,78,2019,2/22/2019,****** Like This (feat. Ty Dolla $ign),2,2659130
"['Keith Jarrett', 'Charlie Haden']","[66570, 211483]",0.38,0.0377,0.114,75.286,-22.733,0,11,0.984,0.935,0.0974,0.0424,0,255227,52,2010,5/7/2010,One Day I'll Fly Away,2,66570
"['Keith Jarrett', 'Charlie Haden']","[66570, 211483]",0.38,0.0377,0.114,75.286,-22.733,0,11,0.984,0.935,0.0974,0.0424,0,255227,52,2010,5/7/2010,One Day I'll Fly Away,2,211483
"['Keith Jarrett', 'Gary Peacock', 'Jack DeJohnette']","[66570, 153503, 104388]",0.426,0.155,0.19,135.96,-22.141,0,9,0.924,0.81,0.134,0.0348,0,312667,32,1983,1983,I Fall In Love Too Easily,3,66570
"['Keith Jarrett', 'Gary Peacock', 'Jack DeJohnette']","[66570, 153503, 104388]",0.426,0.155,0.19,135.96,-22.141,0,9,0.924,0.81,0.134,0.0348,0,312667,32,1983,1983,I Fall In Love Too Easily,3,153503
"['Keith Jarrett', 'Gary Peacock', 'Jack DeJohnette']","[66570, 153503, 104388]",0.426,0.155,0.19,135.96,-22.141,0,9,0.924,0.81,0.134,0.0348,0,312667,32,1983,1983,I Fall In Love Too Easily,3,104388
"['Keith Jarrett', 'Gary Peacock', 'Jack DeJohnette']","[66570, 153503, 104388]",0.488,0.411,0.507,114.694,-17.785,0,2,0.461,0.242,0.129,0.0378,0,508707,31,1983,1983,If I Should Lose You,3,66570
"['Keith Jarrett', 'Gary Peacock', 'Jack DeJohnette']","[66570, 153503, 104388]",0.488,0.411,0.507,114.694,-17.785,0,2,0.461,0.242,0.129,0.0378,0,508707,31,1983,1983,If I Should Lose You,3,153503
"['Keith Jarrett', 'Gary Peacock', 'Jack DeJohnette']","[66570, 153503, 104388]",0.488,0.411,0.507,114.694,-17.785,0,2,0.461,0.242,0.129,0.0378,0,508707,31,1983,1983,If I Should Lose You,3,104388
"['Keith Jarrett', 'Gary Peacock', 'Jack DeJohnette']","[66570, 153503, 104388]",0.373,0.302,0.35,86.925,-20.358,0,1,0.818,0.835,0.171,0.0376,0,435267,56,1983,1983,So Tender,3,66570
"['Keith Jarrett', 'Gary Peacock', 'Jack DeJohnette']","[66570, 153503, 104388]",0.373,0.302,0.35,86.925,-20.358,0,1,0.818,0.835,0.171,0.0376,0,435267,56,1983,1983,So Tender,3,153503
"['Keith Jarrett', 'Gary Peacock', 'Jack DeJohnette']","[66570, 153503, 104388]",0.373,0.302,0.35,86.925,-20.358,0,1,0.818,0.835,0.171,0.0376,0,435267,56,1983,1983,So Tender,3,104388
"['Keith Jarrett', 'Jan Garbarek']","[66570, 809334]",0.468,0.391,0.342,142.41299999999995,-13.196,0,2,0.6579999999999999,0.0617,0.111,0.0269,0,550493,52,1978,6/1/1978,Questar,2,66570
"['Keith Jarrett', 'Jan Garbarek']","[66570, 809334]",0.468,0.391,0.342,142.41299999999995,-13.196,0,2,0.6579999999999999,0.0617,0.111,0.0269,0,550493,52,1978,6/1/1978,Questar,2,809334
"['Keith Jarrett', 'Jan Garbarek']","[66570, 809334]",0.443,0.0944,0.118,119.517,-16.703,1,0,0.914,0.517,0.123,0.0406,0,369667,50,1978,6/1/1978,My Song,2,66570
"['Keith Jarrett', 'Jan Garbarek']","[66570, 809334]",0.443,0.0944,0.118,119.517,-16.703,1,0,0.914,0.517,0.123,0.0406,0,369667,50,1978,6/1/1978,My Song,2,809334
"['Keith Jarrett', 'Jan Garbarek']","[66570, 809334]",0.605,0.376,0.948,131.92700000000002,-14.978,1,5,0.253,0.207,0.117,0.0322,0,370867,38,1974,10/1/1974,'Long As You Know You're Living Yours,2,66570
"['Keith Jarrett', 'Jan Garbarek']","[66570, 809334]",0.605,0.376,0.948,131.92700000000002,-14.978,1,5,0.253,0.207,0.117,0.0322,0,370867,38,1974,10/1/1974,'Long As You Know You're Living Yours,2,809334
"['Keith Jarrett', 'Jan Garbarek']","[66570, 809334]",0.518,0.315,0.479,143.64,-14.831,1,3,0.7979999999999999,0.327,0.101,0.0302,0,300707,42,1978,6/1/1978,Country,2,66570
"['Keith Jarrett', 'Jan Garbarek']","[66570, 809334]",0.518,0.315,0.479,143.64,-14.831,1,3,0.7979999999999999,0.327,0.101,0.0302,0,300707,42,1978,6/1/1978,Country,2,809334
"['Keith Sweat', 'Gerald Levert']","[767016, 649435]",0.647,0.542,0.723,138.059,-8.259,0,10,0.0388,0.0,0.349,0.0344,0,291667,38,1996,1996,"Funky Dope Lovin' (feat. Gerald Levert, Aaron Hall and Buddy Banks)",2,767016
"['Keith Sweat', 'Gerald Levert']","[767016, 649435]",0.647,0.542,0.723,138.059,-8.259,0,10,0.0388,0.0,0.349,0.0344,0,291667,38,1996,1996,"Funky Dope Lovin' (feat. Gerald Levert, Aaron Hall and Buddy Banks)",2,649435
"['Keith Sweat', 'Gerald Levert']","[767016, 649435]",0.597,0.404,0.713,131.751,-12.955,0,7,0.248,0.0,0.0919,0.0783,0,371933,39,1990,1990,Just One of Them Thangs (Duet with Gerald Levert),2,767016
"['Keith Sweat', 'Gerald Levert']","[767016, 649435]",0.597,0.404,0.713,131.751,-12.955,0,7,0.248,0.0,0.0919,0.0783,0,371933,39,1990,1990,Just One of Them Thangs (Duet with Gerald Levert),2,649435
"['Keith Sweat', 'Roger']","[767016, 305501]",0.715,0.7509999999999999,0.544,116.637,-6.334,0,9,0.0105,0.0,0.0501,0.0438,0,274707,32,1994,6/28/1994,Put Your Lovin' Through the Test (feat. Roger Troutman),2,767016
"['Keith Sweat', 'Roger']","[767016, 305501]",0.715,0.7509999999999999,0.544,116.637,-6.334,0,9,0.0105,0.0,0.0501,0.0438,0,274707,32,1994,6/28/1994,Put Your Lovin' Through the Test (feat. Roger Troutman),2,305501
"['Keith Sweat', 'Xscape']","[767016, 681956]",0.665,0.4,0.119,123.882,-7.797999999999999,0,3,0.083,8.83e-05,0.217,0.0333,0,347267,36,1997,1/1/1997,Am I Dreaming,2,767016
"['Keith Sweat', 'Xscape']","[767016, 681956]",0.665,0.4,0.119,123.882,-7.797999999999999,0,3,0.083,8.83e-05,0.217,0.0333,0,347267,36,1997,1/1/1997,Am I Dreaming,2,681956
"['Keith Urban', 'Carrie Underwood']","[81619, 861252]",0.6809999999999999,0.845,0.7609999999999999,132.023,-5.147,0,11,0.0304,0.0,0.197,0.0525,0,184040,65,2016,5/6/2016,The Fighter,2,81619
"['Keith Urban', 'Carrie Underwood']","[81619, 861252]",0.6809999999999999,0.845,0.7609999999999999,132.023,-5.147,0,11,0.0304,0.0,0.197,0.0525,0,184040,65,2016,5/6/2016,The Fighter,2,861252
"['Keith Urban', 'Eric Church']","[81619, 632233]",0.609,0.7879999999999999,0.54,108.053,-7.855,1,4,0.645,3.72e-05,0.174,0.0416,0,184947,56,2013,1/1/2013,Raise 'Em Up,2,81619
"['Keith Urban', 'Eric Church']","[81619, 632233]",0.609,0.7879999999999999,0.54,108.053,-7.855,1,4,0.645,3.72e-05,0.174,0.0416,0,184947,56,2013,1/1/2013,Raise 'Em Up,2,632233
"['Keith Urban', 'Miranda Lambert']","[81619, 503242]",0.578,0.937,0.479,102.983,-5.685,1,2,0.0294,0.0,0.122,0.0481,0,191747,57,2013,1/1/2013,We Were Us,2,81619
"['Keith Urban', 'Miranda Lambert']","[81619, 503242]",0.578,0.937,0.479,102.983,-5.685,1,2,0.0294,0.0,0.122,0.0481,0,191747,57,2013,1/1/2013,We Were Us,2,503242
"['Keith Washington', 'Chanté Moore']","[81079, 165345]",0.616,0.415,0.22,106.851,-7.525,1,1,0.0633,0.0,0.0437,0.0288,0,357467,37,1998,1/1/1998,I Love You,2,81079
"['Keith Washington', 'Chanté Moore']","[81079, 165345]",0.616,0.415,0.22,106.851,-7.525,1,1,0.0633,0.0,0.0437,0.0288,0,357467,37,1998,1/1/1998,I Love You,2,165345
"['Keith Whitley', 'Earl Thomas Conley']","[81561, 789721]",0.685,0.439,0.448,112.502,-10.727,1,4,0.895,0.00642,0.324,0.0254,0,199773,37,1984,1984,Brotherly Love,2,81561
"['Keith Whitley', 'Earl Thomas Conley']","[81561, 789721]",0.685,0.439,0.448,112.502,-10.727,1,4,0.895,0.00642,0.324,0.0254,0,199773,37,1984,1984,Brotherly Love,2,789721
"['Keith Whitley', 'Earl Thomas Conley']","[81561, 789721]",0.6829999999999999,0.433,0.422,112.512,-10.694,1,4,0.889,0.0061600000000000005,0.328,0.0254,0,199147,35,1991,9/1/1991,Brotherly Love,2,81561
"['Keith Whitley', 'Earl Thomas Conley']","[81561, 789721]",0.6829999999999999,0.433,0.422,112.512,-10.694,1,4,0.889,0.0061600000000000005,0.328,0.0254,0,199147,35,1991,9/1/1991,Brotherly Love,2,789721
"['Keller Williams', 'The String Cheese Incident']","[84777, 477793]",0.494,0.5589999999999999,0.8109999999999999,109.889,-12.743,1,1,0.3670000000000001,0.00892,0.142,0.0479,0,355493,40,1999,10/12/1999,Best Feeling,2,84777
"['Keller Williams', 'The String Cheese Incident']","[84777, 477793]",0.494,0.5589999999999999,0.8109999999999999,109.889,-12.743,1,1,0.3670000000000001,0.00892,0.142,0.0479,0,355493,40,1999,10/12/1999,Best Feeling,2,477793
"['Kelly Price', 'R. Kelly']","[88035, 319347]",0.737,0.366,0.395,109.876,-8.346,0,10,0.35,0.0,0.0707,0.032,0,377507,44,1998,1/1/1998,Friend Of Mine - Remix,2,88035
"['Kelly Price', 'R. Kelly']","[88035, 319347]",0.737,0.366,0.395,109.876,-8.346,0,10,0.35,0.0,0.0707,0.032,0,377507,44,1998,1/1/1998,Friend Of Mine - Remix,2,319347
"['Kelly Rowland', 'David Guetta']","[73682, 213561]",0.395,0.8759999999999999,0.5670000000000001,124.638,-3.859,0,11,0.0173,8.46e-06,0.362,0.138,0,218107,45,2011,1/1/2011,Commander,2,73682
"['Kelly Rowland', 'David Guetta']","[73682, 213561]",0.395,0.8759999999999999,0.5670000000000001,124.638,-3.859,0,11,0.0173,8.46e-06,0.362,0.138,0,218107,45,2011,1/1/2011,Commander,2,213561
"['Kem', 'Chrisette Michele']","[87697, 532610]",0.802,0.423,0.537,73.10300000000002,-8.214,0,5,0.282,3.96e-05,0.0723,0.107,0,253560,42,2011,1/1/2011,If It's Love,2,87697
"['Kem', 'Chrisette Michele']","[87697, 532610]",0.802,0.423,0.537,73.10300000000002,-8.214,0,5,0.282,3.96e-05,0.0723,0.107,0,253560,42,2011,1/1/2011,If It's Love,2,532610
"['Kenny Burrell', 'Art Blakey']","[68780, 928942]",0.481,0.5579999999999999,0.735,139.618,-15.985,1,5,0.7809999999999999,0.000224,0.737,0.0601,0,599893,13,1960,3/1/1960,Lady Be Good - Live at the Five **** Cafe/August ** ****,2,68780
"['Kenny Burrell', 'Art Blakey']","[68780, 928942]",0.481,0.5579999999999999,0.735,139.618,-15.985,1,5,0.7809999999999999,0.000224,0.737,0.0601,0,599893,13,1960,3/1/1960,Lady Be Good - Live at the Five **** Cafe/August ** ****,2,928942
"['Kenny Burrell', 'Art Blakey']","[68780, 928942]",0.536,0.139,0.364,116.111,-21.217,1,10,0.985,0.743,0.634,0.0434,0,502907,13,1960,3/1/1960,Lover Man - Live at the Five **** Cafe/August ** ****,2,68780
"['Kenny Burrell', 'Art Blakey']","[68780, 928942]",0.536,0.139,0.364,116.111,-21.217,1,10,0.985,0.743,0.634,0.0434,0,502907,13,1960,3/1/1960,Lover Man - Live at the Five **** Cafe/August ** ****,2,928942
"['Kenny Burrell', 'Art Blakey']","[68780, 928942]",0.579,0.344,0.462,136.567,-14.536,0,10,0.914,0.0283,0.973,0.0617,0,588507,19,1960,3/1/1960,Birk's Works - Live at the Five **** Cafe/August ** ****,2,68780
"['Kenny Burrell', 'Art Blakey']","[68780, 928942]",0.579,0.344,0.462,136.567,-14.536,0,10,0.914,0.0283,0.973,0.0617,0,588507,19,1960,3/1/1960,Birk's Works - Live at the Five **** Cafe/August ** ****,2,928942
"['Kenny Burrell', 'Grover Washington, Jr.']","[68780, 944206]",0.424,0.136,0.146,180.641,-19.69,0,11,0.964,0.24,0.0684,0.0583,0,379827,39,1984,1/1/1984,Asphalt Canyon *****,2,68780
"['Kenny Burrell', 'Grover Washington, Jr.']","[68780, 944206]",0.424,0.136,0.146,180.641,-19.69,0,11,0.964,0.24,0.0684,0.0583,0,379827,39,1984,1/1/1984,Asphalt Canyon *****,2,944206
"['Kenny Burrell', 'John Coltrane']","[68780, 175553]",0.475,0.485,0.585,105.972,-9.582,1,8,0.7440000000000001,0.00129,0.152,0.0335,0,341227,20,1963,1963-05,Lyresto,2,68780
"['Kenny Burrell', 'John Coltrane']","[68780, 175553]",0.475,0.485,0.585,105.972,-9.582,1,8,0.7440000000000001,0.00129,0.152,0.0335,0,341227,20,1963,1963-05,Lyresto,2,175553
"['Kenny Burrell', 'John Coltrane']","[68780, 175553]",0.473,0.371,0.355,136.315,-10.892,1,0,0.489,5.48e-06,0.0886,0.0374,0,844507,18,1963,1963-05,Big Paul,2,68780
"['Kenny Burrell', 'John Coltrane']","[68780, 175553]",0.473,0.371,0.355,136.315,-10.892,1,0,0.489,5.48e-06,0.0886,0.0374,0,844507,18,1963,1963-05,Big Paul,2,175553
"['Kenny Burrell', 'John Coltrane']","[68780, 175553]",0.493,0.33,0.466,106.071,-12.817,1,8,0.6920000000000001,0.00057,0.133,0.0425,0,422680,20,1963,1963-05,I Never Knew,2,68780
"['Kenny Burrell', 'John Coltrane']","[68780, 175553]",0.493,0.33,0.466,106.071,-12.817,1,8,0.6920000000000001,0.00057,0.133,0.0425,0,422680,20,1963,1963-05,I Never Knew,2,175553
"['Kenny Burrell', 'John Coltrane']","[68780, 175553]",0.446,0.13,0.113,122.429,-12.862,1,2,0.989,0.338,0.107,0.0351,0,190573,26,1963,1963-05,Why Was I Born? - Rudy Van Gelder Remaster,2,68780
"['Kenny Burrell', 'John Coltrane']","[68780, 175553]",0.446,0.13,0.113,122.429,-12.862,1,2,0.989,0.338,0.107,0.0351,0,190573,26,1963,1963-05,Why Was I Born? - Rudy Van Gelder Remaster,2,175553
"['Kenny Burrell', 'John Coltrane']","[68780, 175553]",0.5710000000000001,0.562,0.631,117.7,-9.643,0,5,0.51,0.0,0.341,0.0453,0,439013,23,1963,1963-05,Freight Trane,2,68780
"['Kenny Burrell', 'John Coltrane']","[68780, 175553]",0.5710000000000001,0.562,0.631,117.7,-9.643,0,5,0.51,0.0,0.341,0.0453,0,439013,23,1963,1963-05,Freight Trane,2,175553
"['Kenny Chesney', 'Dave Matthews']","[68551, 687561]",0.564,0.244,0.34600000000000003,78.07600000000002,-11.149,1,3,0.758,0.000607,0.106,0.0329,0,197627,49,2008,10/14/2008,I'm Alive (with Dave Matthews),2,68551
"['Kenny Chesney', 'Dave Matthews']","[68551, 687561]",0.564,0.244,0.34600000000000003,78.07600000000002,-11.149,1,3,0.758,0.000607,0.106,0.0329,0,197627,49,2008,10/14/2008,I'm Alive (with Dave Matthews),2,687561
"['Kenny Chesney', 'George Strait']","[68551, 944084]",0.847,0.5760000000000001,0.882,128.99200000000002,-9.199,1,0,0.0922,0.00331,0.0373,0.0359,0,269507,44,2007,9/11/2007,Shiftwork (with George Strait) - Duet With George Strait,2,68551
"['Kenny Chesney', 'George Strait']","[68551, 944084]",0.847,0.5760000000000001,0.882,128.99200000000002,-9.199,1,0,0.0922,0.00331,0.0373,0.0359,0,269507,44,2007,9/11/2007,Shiftwork (with George Strait) - Duet With George Strait,2,944084
"['Kenny Chesney', 'Mac McAnally']","[68551, 186125]",0.621,0.5489999999999999,0.469,77.683,-9.45,1,4,0.431,0.0,0.104,0.0401,0,181333,47,2008,10/14/2008,Down the Road,2,68551
"['Kenny Chesney', 'Mac McAnally']","[68551, 186125]",0.621,0.5489999999999999,0.469,77.683,-9.45,1,4,0.431,0.0,0.104,0.0401,0,181333,47,2008,10/14/2008,Down the Road,2,186125
"['Kenny Chesney', 'P!nk']","[68551, 1878899]",0.61,0.8220000000000001,0.4370000000000001,93.993,-4.422,1,0,0.0171,1.88e-06,0.093,0.0355,0,217467,63,2017,4/28/2017,Setting the World On Fire (with P!nk),2,68551
"['Kenny Chesney', 'P!nk']","[68551, 1878899]",0.61,0.8220000000000001,0.4370000000000001,93.993,-4.422,1,0,0.0171,1.88e-06,0.093,0.0355,0,217467,63,2017,4/28/2017,Setting the World On Fire (with P!nk),2,1878899
"['Kenny Chesney', 'Randy Travis']","[68551, 396676]",0.6559999999999999,0.33,0.289,124.476,-11.287,1,4,0.759,4.31e-06,0.104,0.032,0,255907,33,2000,9/25/2000,Baptism (with Randy Travis),2,68551
"['Kenny Chesney', 'Randy Travis']","[68551, 396676]",0.6559999999999999,0.33,0.289,124.476,-11.287,1,4,0.759,4.31e-06,0.104,0.032,0,255907,33,2000,9/25/2000,Baptism (with Randy Travis),2,396676
"['Kenny Chesney', 'The Wailers']","[68551, 923432]",0.705,0.693,0.555,137.741,-7.153,1,11,0.374,1.21e-05,0.65,0.155,0,252987,49,2008,10/14/2008,Everybody Wants to Go to Heaven (with The Wailers),2,68551
"['Kenny Chesney', 'The Wailers']","[68551, 923432]",0.705,0.693,0.555,137.741,-7.153,1,11,0.374,1.21e-05,0.65,0.155,0,252987,49,2008,10/14/2008,Everybody Wants to Go to Heaven (with The Wailers),2,923432
"['Kenny Chesney', 'Tim McGraw']","[68551, 592954]",0.475,0.8959999999999999,0.868,169.99900000000005,-4.749,1,6,0.00318,0.0,0.29,0.035,0,208240,45,2012,6/19/2012,Feel Like a Rock Star (Duet with Tim McGraw),2,68551
"['Kenny Chesney', 'Tim McGraw']","[68551, 592954]",0.475,0.8959999999999999,0.868,169.99900000000005,-4.749,1,6,0.00318,0.0,0.29,0.035,0,208240,45,2012,6/19/2012,Feel Like a Rock Star (Duet with Tim McGraw),2,592954
"['Kenny Chesney', 'Uncle Kracker']","[68551, 219428]",0.7979999999999999,0.741,0.708,104.945,-6.8020000000000005,1,9,0.0432,3e-06,0.252,0.0284,0,290560,65,2004,1/22/2004,When the Sun Goes Down,2,68551
"['Kenny Chesney', 'Uncle Kracker']","[68551, 219428]",0.7979999999999999,0.741,0.708,104.945,-6.8020000000000005,1,9,0.0432,3e-06,0.252,0.0284,0,290560,65,2004,1/22/2004,When the Sun Goes Down,2,219428
"['Kenny Chesney', 'Uncle Kracker']","[68551, 219428]",0.797,0.7,0.715,104.932,-7.876,1,9,0.0546,2.91e-06,0.231,0.0283,0,289973,56,2009,5/19/2009,When the Sun Goes Down,2,68551
"['Kenny Chesney', 'Uncle Kracker']","[68551, 219428]",0.797,0.7,0.715,104.932,-7.876,1,9,0.0546,2.91e-06,0.231,0.0283,0,289973,56,2009,5/19/2009,When the Sun Goes Down,2,219428
"['Kenny Chesney', 'Uncle Kracker']","[68551, 219428]",0.795,0.728,0.718,104.934,-6.791,1,9,0.0525,2.07e-06,0.257,0.0282,0,290560,49,2004,2/2/2004,When the Sun Goes Down,2,68551
"['Kenny Chesney', 'Uncle Kracker']","[68551, 219428]",0.795,0.728,0.718,104.934,-6.791,1,9,0.0525,2.07e-06,0.257,0.0282,0,290560,49,2004,2/2/2004,When the Sun Goes Down,2,219428
"['Kenny Chesney', 'Willie Nelson']","[68551, 583959]",0.825,0.387,0.794,126.067,-10.36,1,0,0.7559999999999999,0.000171,0.0866,0.0364,0,204907,49,2013,4/30/2013,Coconut Tree (with Willie Nelson),2,68551
"['Kenny Chesney', 'Willie Nelson']","[68551, 583959]",0.825,0.387,0.794,126.067,-10.36,1,0,0.7559999999999999,0.000171,0.0866,0.0364,0,204907,49,2013,4/30/2013,Coconut Tree (with Willie Nelson),2,583959
"['Kenny Clarke', 'Percy Heath', 'Milt Jackson']","[81796, 256575, 489845]",0.601,0.498,0.583,119.167,-11.154000000000002,0,0,0.652,0.936,0.132,0.0391,0,213707,7,1958,1/1/1958,Menilmontant,3,81796
"['Kenny Clarke', 'Percy Heath', 'Milt Jackson']","[81796, 256575, 489845]",0.601,0.498,0.583,119.167,-11.154000000000002,0,0,0.652,0.936,0.132,0.0391,0,213707,7,1958,1/1/1958,Menilmontant,3,256575
"['Kenny Clarke', 'Percy Heath', 'Milt Jackson']","[81796, 256575, 489845]",0.601,0.498,0.583,119.167,-11.154000000000002,0,0,0.652,0.936,0.132,0.0391,0,213707,7,1958,1/1/1958,Menilmontant,3,489845
"['Kenny Dorham', 'Jackie McLean']","[768027, 127949]",0.535,0.532,0.655,82.133,-11.479,1,3,0.586,0.182,0.6940000000000001,0.0503,0,361600,13,1962,3/1/1962,"It Could Happen To You - Live At The Jazz Workshop, San Francisco / ****",2,768027
"['Kenny Dorham', 'Jackie McLean']","[768027, 127949]",0.535,0.532,0.655,82.133,-11.479,1,3,0.586,0.182,0.6940000000000001,0.0503,0,361600,13,1962,3/1/1962,"It Could Happen To You - Live At The Jazz Workshop, San Francisco / ****",2,127949
"['Kenny Dorham', 'Jackie McLean']","[768027, 127949]",0.423,0.4970000000000001,0.546,175.366,-11.809,1,6,0.463,0.24,0.708,0.0635,0,434427,12,1962,3/1/1962,"Us - Live At The Jazz Workshop, San Francisco / ****",2,768027
"['Kenny Dorham', 'Jackie McLean']","[768027, 127949]",0.423,0.4970000000000001,0.546,175.366,-11.809,1,6,0.463,0.24,0.708,0.0635,0,434427,12,1962,3/1/1962,"Us - Live At The Jazz Workshop, San Francisco / ****",2,127949
"['Kenny Dorham', 'Sonny Rollins']","[768027, 39656]",0.46,0.334,0.601,152.817,-15.28,0,0,0.851,0.102,0.087,0.0564,0,549933,14,1957,1957,Falling In Love With Love,2,768027
"['Kenny Dorham', 'Sonny Rollins']","[768027, 39656]",0.46,0.334,0.601,152.817,-15.28,0,0,0.851,0.102,0.087,0.0564,0,549933,14,1957,1957,Falling In Love With Love,2,39656
"['Kenny Dorham', 'Sonny Rollins']","[768027, 39656]",0.35600000000000004,0.688,0.6609999999999999,84.45299999999997,-12.258,1,0,0.471,0.057,0.111,0.0773,0,722427,12,1957,1957,I'll Remember April,2,768027
"['Kenny Dorham', 'Sonny Rollins']","[768027, 39656]",0.35600000000000004,0.688,0.6609999999999999,84.45299999999997,-12.258,1,0,0.471,0.057,0.111,0.0773,0,722427,12,1957,1957,I'll Remember April,2,39656
"['Kenny Dorham', 'Sonny Rollins']","[768027, 39656]",0.409,0.212,0.362,82.335,-13.75,1,7,0.962,0.922,0.155,0.0338,0,161133,11,1957,1957,But Beautiful,2,768027
"['Kenny Dorham', 'Sonny Rollins']","[768027, 39656]",0.409,0.212,0.362,82.335,-13.75,1,7,0.962,0.922,0.155,0.0338,0,161133,11,1957,1957,But Beautiful,2,39656
"['Kenny Dorham', 'Sonny Rollins']","[768027, 39656]",0.363,0.185,0.412,66.53699999999999,-14.379,0,5,0.8909999999999999,0.872,0.111,0.0301,0,266733,11,1957,1957,LaRue,2,768027
"['Kenny Dorham', 'Sonny Rollins']","[768027, 39656]",0.363,0.185,0.412,66.53699999999999,-14.379,0,5,0.8909999999999999,0.872,0.111,0.0301,0,266733,11,1957,1957,LaRue,2,39656
"['Kenny Dorham', 'Sonny Rollins']","[768027, 39656]",0.48,0.175,0.32299999999999995,106.535,-15.45,0,5,0.978,0.9,0.106,0.0374,0,321667,9,1957,1957,My Old Flame,2,768027
"['Kenny Dorham', 'Sonny Rollins']","[768027, 39656]",0.48,0.175,0.32299999999999995,106.535,-15.45,0,5,0.978,0.9,0.106,0.0374,0,321667,9,1957,1957,My Old Flame,2,39656
"['Kenny G', 'Aaron Neville']","[68934, 582253]",0.513,0.546,0.303,157.862,-8.362,1,7,0.0376,0.0,0.0471,0.0518,0,298653,25,1986,1986,Even If My Heart Would Break,2,68934
"['Kenny G', 'Aaron Neville']","[68934, 582253]",0.513,0.546,0.303,157.862,-8.362,1,7,0.0376,0.0,0.0471,0.0518,0,298653,25,1986,1986,Even If My Heart Would Break,2,582253
"['Kenny G', 'Aaron Neville']","[68934, 582253]",0.507,0.452,0.318,157.855,-12.089,1,7,0.0397,0.0,0.045,0.0563,0,297733,44,1992,11/17/1992,Even If My Heart Would Break,2,68934
"['Kenny G', 'Aaron Neville']","[68934, 582253]",0.507,0.452,0.318,157.855,-12.089,1,7,0.0397,0.0,0.045,0.0563,0,297733,44,1992,11/17/1992,Even If My Heart Would Break,2,582253
"['Kenny G', 'Babyface']","[68934, 61226]",0.5760000000000001,0.251,0.251,143.958,-14.939,1,5,0.0742,1.06e-06,0.149,0.0329,0,298067,52,1996,1996,Everytime I Close My Eyes (with Babyface),2,68934
"['Kenny G', 'Babyface']","[68934, 61226]",0.5760000000000001,0.251,0.251,143.958,-14.939,1,5,0.0742,1.06e-06,0.149,0.0329,0,298067,52,1996,1996,Everytime I Close My Eyes (with Babyface),2,61226
"['Kenny G', 'Frank Sinatra']","[68934, 792507]",0.341,0.154,0.0839,89.23700000000002,-18.614,0,6,0.843,0.00356,0.0937,0.0405,0,368693,41,1997,11/8/1997,All The Way/One For My Baby (And One More For The Road) (with Frank Sinatra),2,68934
"['Kenny G', 'Frank Sinatra']","[68934, 792507]",0.341,0.154,0.0839,89.23700000000002,-18.614,0,6,0.843,0.00356,0.0937,0.0405,0,368693,41,1997,11/8/1997,All The Way/One For My Baby (And One More For The Road) (with Frank Sinatra),2,792507
"['Kenny G', 'Michael Bolton']","[68934, 387720]",0.509,0.32299999999999995,0.337,96.251,-14.787,0,7,0.467,1.04e-05,0.204,0.0258,0,244827,48,1997,11/8/1997,You Send Me (with Michael Bolton),2,68934
"['Kenny G', 'Michael Bolton']","[68934, 387720]",0.509,0.32299999999999995,0.337,96.251,-14.787,0,7,0.467,1.04e-05,0.204,0.0258,0,244827,48,1997,11/8/1997,You Send Me (with Michael Bolton),2,387720
"['Kenny G', 'Peabo Bryson']","[68934, 35338]",0.635,0.411,0.465,103.857,-13.679,1,5,0.0711,0.0,0.104,0.0376,0,285893,39,1992,1992,By The Time This ***** Is Over (with Peabo Bryson),2,68934
"['Kenny G', 'Peabo Bryson']","[68934, 35338]",0.635,0.411,0.465,103.857,-13.679,1,5,0.0711,0.0,0.104,0.0376,0,285893,39,1992,1992,By The Time This ***** Is Over (with Peabo Bryson),2,35338
"['Kenny G', 'Peabo Bryson']","[68934, 35338]",0.645,0.439,0.472,103.872,-12.43,0,0,0.0988,0.0,0.279,0.037000000000000005,0,260773,43,1997,11/8/1997,By the Time This ***** Is Over (with Peabo Bryson),2,68934
"['Kenny G', 'Peabo Bryson']","[68934, 35338]",0.645,0.439,0.472,103.872,-12.43,0,0,0.0988,0.0,0.279,0.037000000000000005,0,260773,43,1997,11/8/1997,By the Time This ***** Is Over (with Peabo Bryson),2,35338
"['Kenny G', 'Toni Braxton']","[68934, 935330]",0.594,0.3670000000000001,0.235,98.985,-13.897,1,8,0.308,0.0,0.0392,0.0659,0,302267,44,1996,1996,That ******** Was You (with Toni Braxton),2,68934
