id,A,B,C,D,E,F,G,H,I,J,K
727318,-1.819425012,-0.963487095,0.170632874,-0.011189257,0.418462149,0.263405175,0.079807523,-0.203191406,-0.083518709,0.052705036,0.055639489
745617,2.014754537,0.136440748,-0.264680812,0.543980761,-1.353807693,0.034801721,0.579861887,-0.059424181,0.000323005,-0.111461082,0.011946685
751592,0.490862417,0.892269121,0.558295592,0.10283836,-0.152540984,-0.874506371,-0.021765009,0.207253619,-0.00019432,0.18482131,0.008719716
753685,1.128465506,0.646552531,-0.591070583,0.052659726,0.22373742,0.09239868,0.465894506,0.610522825,-0.430424126,-0.045621278,0.007891857
753985,1.225317607,0.159942192,0.218308434,0.406608798,-0.426415077,0.393277262,-0.31538478,-0.342205715,-0.057315646,-0.008532291,-0.010647248
755496,1.135228782,-1.620207006,0.101986825,-0.653143297,-0.150639819,0.100254773,0.157803813,-0.156285459,0.010729631,-0.089844019,-0.051218213
756291,0.323804413,0.783669246,0.283059944,-0.698994186,-0.302580113,-0.182718127,0.112924213,0.49982218,-0.118042351,0.040878603,-0.098554984
759491,-1.442393961,0.438905641,0.37770641,0.917541516,0.32545795,-0.130973583,0.217211024,-0.419559652,-0.198910433,-0.001051368,-0.029166843
760417,0.222985075,0.664546101,-0.041196543,-0.166368545,-0.181063203,-0.145890017,0.232889123,0.10340783,-0.17140129,0.011307268,-0.145985703
763341,0.987347803,0.457443534,0.184270007,-0.203353736,-0.105045736,0.333558724,0.009303051,-0.282083379,0.038011752,0.039106352,-0.066499708
764181,-2.147792019,0.613654684,-0.249886349,-0.345480122,-0.201057051,0.216053437,-0.001968031,0.19615463,-0.108433765,0.079632054,-0.056596665
767741,0.367371828,0.768298043,0.033148848,-0.101209808,0.014068757,-0.098186011,0.254555159,0.370135601,-0.320628555,0.017613967,-0.124735265
769876,1.69197083,0.688954715,-1.027083476,0.890257646,-1.049186995,0.33515738,0.344731589,-0.43051555,0.202567306,0.004837188,0.139437968
778959,0.028124955,-0.023971041,0.287191171,-0.285459482,0.266104858,0.863975716,-0.17062269,0.171580206,0.064161802,-0.02268875,0.005976565
788582,-0.363969455,0.892626651,0.709184452,-0.096307687,0.135711041,-0.65835004,-0.021671019,0.180368242,0.159313492,0.032941302,-0.024908049
792852,-5.723303727,-1.094877774,-0.909364891,0.168237725,0.050718348,0.472029771,0.025268305,0.050275646,0.385673859,0.062351162,-0.034672894
793664,0.846939812,0.000527151,0.183530975,-0.098320548,0.167516783,-0.515366358,0.076017859,0.244719134,0.03045176,-0.083501472,-0.031640154
796736,-0.711680683,0.756630214,0.259891398,-0.332214762,-0.361236249,0.183668076,0.0310053,0.286698383,0.038662291,-0.069003693,-0.06432952
800475,1.2050237,0.584367073,-0.034979422,-0.397755812,0.153254389,-0.495503423,0.07582933,0.077939688,0.144142306,-0.040256637,0.14486201
803162,1.863347431,0.143083008,-0.527291007,0.137802209,-0.015303423,-0.071183853,0.007683913,0.225109431,-0.203163492,0.066823484,-0.014362904
808626,1.719225103,0.606447124,0.68857657,1.12500072,0.395995541,0.277699252,-0.374301922,0.027152517,-0.02960047,-0.032213774,0.024334737
822910,-0.897775135,-0.032376394,0.149757409,0.024407093,0.569014197,0.291184026,0.097150663,-0.274949726,0.074647341,-0.012163756,0.031465939
824895,1.359205184,-1.627628776,0.061895997,-0.478978714,-0.295234705,0.201985396,-0.142805342,0.117570459,-0.010821962,-0.063091222,-0.039228232
836394,-0.454985884,0.6919844,0.67500627,-0.405721407,-0.112100285,0.262197508,-0.086363819,0.101180956,0.11854925,-0.032449765,0.033697353
839432,0.673131136,0.866451433,0.069559034,-0.660302843,0.255747539,0.219549471,0.194448739,-0.101751997,0.065112901,-0.084587841,0.062413604
852997,1.486272829,-0.05495645,-0.833187394,-0.349828251,0.441453463,0.238373888,0.040199155,-0.120423486,0.033877419,0.118196204,0.082824091
899198,1.746645289,0.00101439,0.662249798,2.64951103,-0.113709671,-0.430368665,-0.426330932,0.025471787,-0.06467282,0.102296381,-0.196088933
925066,-0.205025493,-1.612180676,0.622455699,0.033922214,0.162825976,-0.096249718,-0.287210177,0.234881294,0.18299027,0.038949778,0.039533175
928351,-4.948334511,-0.13901928,-0.534746003,0.608545113,0.165997731,0.240866438,0.271394297,0.006092936,-0.220953305,-0.218431468,-0.005736568
930722,1.450917718,0.452050923,-0.04634852,-0.030100052,-0.072747166,0.140898038,-0.057267007,-0.341814871,-0.107147163,0.033932552,0.065686161
941579,1.031303237,0.690384365,0.231198688,-0.7869636,-0.361081088,0.089708337,-0.225345936,-0.41272382,-0.101919803,-0.044561946,0.051268534
954189,-0.163966278,-0.032579327,0.178908565,-0.063381024,0.09832246,0.637957213,0.207201623,0.147908805,0.118040975,-0.050631738,-0.061869403
956268,0.840381177,0.163845461,0.062111046,-0.646175606,-0.026431148,0.450319066,0.087060553,0.115309268,0.18932029,-0.05437628,-0.046510352
958117,0.945670709,-1.627961183,0.094376842,-0.464854163,-0.425358888,-0.141205583,0.055460987,0.32243343,0.047957703,0.050894375,-0.115753299
986573,-2.041350332,-1.664876967,0.222058632,-0.176374792,0.185678581,0.516469799,-0.082402731,-0.25949671,-0.081327883,0.084903682,0.072884466
993302,-2.277269188,-0.946595802,0.617431131,0.081118053,0.082420092,-0.032925912,-0.103913941,-0.138895318,-0.02882117,-0.027835715,0.028578026
1630569,-1.379173453,0.306703864,0.312916925,0.496495136,0.60013451,0.107508938,0.183996416,-0.226221463,-0.048875751,-0.060558136,0.065774474
2580989,-0.45265327,-0.532701213,0.192165385,-0.302034414,0.50851843,0.274355385,0.142738165,-0.251383334,0.140864178,0.028783651,0.028899455
2595668,-0.208546407,-1.610024842,0.591951205,-0.182796175,0.39353621,0.1716065,-0.091370691,-0.103493295,0.056580246,0.180780258,0.07386972
2877943,0.621489628,0.4681317,0.127429778,-0.864272538,0.025319522,-0.109284558,0.278707058,-0.263977991,-0.255790306,0.145020875,0.042177868
3172484,0.888659411,0.178086983,0.168092002,-0.715251016,0.292722625,0.346755209,-0.023044348,-0.176490295,0.177954833,-0.018197571,0.028814254
3236942,0.073785643,0.86294342,0.128315505,-0.161513105,0.593522598,-0.111648723,-0.079858889,-0.14845656,0.475192698,0.08849808,0.046506808
3567510,-0.180612313,-0.012805472,0.528631635,-0.552495193,0.001219715,0.793044659,-0.250410058,-0.072652215,0.089212602,-0.039054463,0.023435516
35076,-0.581198379,0.332480195,0.179396955,-0.098076593,0.171318536,-1.495745266,-0.061868678,0.117050796,0.060711173,-0.179314948,-0.064633829
75591,0.856059348,0.169737472,0.21867445,-0.378046634,0.308070932,0.809568393,-0.099371958,0.067951415,-0.124389286,0.146281607,0.03979633
87697,1.082888016,0.779768287,-0.056943388,-0.252920817,0.361824075,-0.276372546,0.107197923,0.203375101,0.300611303,0.139934026,0.063201186
89306,1.191506229,0.158827958,-0.156535517,-0.087722739,-0.288346207,-0.386998638,0.066110162,-0.010141439,0.056609277,-0.074709204,-0.013393174
90124,-2.048382652,0.653680852,0.194766746,-0.810973367,-0.409499392,-0.473675241,0.02617744,0.310133411,0.031544148,-0.05333715,-0.001149193
100116,-0.398771446,0.183612043,0.574748962,0.318351734,0.432024172,-0.209428153,-0.017635098,0.095703105,0.061770769,-0.221164684,0.091484517
168246,2.090625656,-1.756336881,-1.541583379,2.069692529,-2.07931557,-0.142538741,1.318202064,0.141220981,0.081008856,0.02746998,-0.10709272
191429,1.546991062,0.341967591,0.252439118,-0.050484121,-0.274926721,-0.333861296,0.003734755,-0.049155861,-0.183390088,-0.112563148,-0.043696358
194063,0.79915208,-0.258542972,-0.288668016,-0.549034915,0.135615391,0.316137838,0.19908261,-0.097073775,-0.03749329,0.083764092,0.042222355
195237,0.677756821,-0.521493954,0.574696822,0.611154209,-0.140478042,0.552796787,-0.183529266,0.052619617,-0.065099348,0.03831552,-0.050561575
200775,1.647524112,-1.605257866,0.385479879,-0.371906065,-0.242260599,0.109631326,-0.422302934,-0.210937197,0.072371081,0.087669966,-0.038030468
212129,1.288561577,0.472070137,0.220725843,-0.229741742,-0.721926624,-0.726886489,0.278752166,0.055055026,0.014062528,-0.101570589,-0.063846474
234647,0.495446459,0.769934372,0.188131472,0.237213545,0.3865851,0.46296616,0.098222235,0.01600784,0.288855013,0.00470384,0.034919805
258882,0.390083228,-0.945782046,0.048950868,-0.529280898,0.127007252,0.601461627,0.005834078,0.133267762,0.083701121,0.083030314,-0.02455229
268161,0.151853682,0.684981387,0.406216765,-0.258265129,0.252101241,0.492721756,-0.117829623,0.114209709,0.097552995,-0.051139487,0.01380737
289685,-1.844660901,0.285555448,0.005475125,-0.457395219,0.071579194,-0.054403458,0.161103727,-0.004368939,0.127893137,0.169922515,0.034002129
302106,0.580217311,0.89761293,0.659112255,0.086733749,0.277744851,-0.239952867,0.011244081,0.207905118,-0.030198258,-0.140740554,0.00997424
324819,2.109554111,0.366693133,-1.416575056,0.521302566,-0.415215752,0.094426594,-0.420539131,-0.157497578,-0.021175876,-0.080399279,0.18308488
333643,1.57354616,0.389548455,-1.120138024,0.284270747,0.174242593,0.424184021,0.098414448,-0.524112221,-0.506287748,-0.162087556,0.016757919
362437,1.270977694,0.453623149,-0.01755031,-0.447675582,-0.289352418,-0.005541767,-0.115301595,-0.042287312,0.023488535,-0.027087218,-0.072111822
380259,2.078340509,0.740549592,-0.076851566,1.352919474,-1.157281799,0.37386137,0.076532151,-0.084634294,0.178952533,-0.022219389,0.036446901
538840,-0.047333388,0.467439692,0.529205928,-0.395985053,-0.127239923,0.178482405,0.00179902,0.277652531,-0.051768268,-0.144137623,0.030003109
651972,0.215938947,-0.932428254,0.176127891,0.074750519,0.308108707,-0.226359856,-0.037609008,0.236652433,0.102287981,0.088283844,-2.08965E-05
655346,-0.541589767,0.865188391,0.532501222,0.060848809,-0.183715607,-0.175096413,0.015772317,0.552639121,0.11551046,-0.018901093,-0.012778198
668922,-0.695425097,0.77359787,0.46654628,0.22176281,0.121784511,-0.048060249,0.117257751,0.228406954,0.222564812,0.081318562,-0.037105665
747200,0.461124696,0.316477199,0.104856891,0.055373298,0.154266076,0.044364828,0.046966577,0.268240747,0.159326138,-0.134928262,-0.062832513
759668,-0.715957495,0.600969916,0.560774202,-0.024296123,0.119772085,-1.311587493,-0.000716623,-0.001395552,-0.011516411,-0.021309274,0.050074611
762663,0.168653276,-0.890689779,0.756394413,-0.190603229,0.159816083,-0.568272705,0.140605393,-0.186424958,0.098035289,-0.102299737,0.026113907
762724,1.967372743,0.498109084,-0.570572767,1.618990017,-2.482665215,-0.266729784,0.888366107,0.19620376,0.307896565,0.135439257,0.061338834
768367,1.971567625,0.842211776,-0.692239816,0.19809743,0.116895918,-1.125085206,-0.915766805,0.20726778,-0.230537918,-0.119944778,-0.134835861
785500,0.508760386,-1.630628032,0.119248678,-0.260993579,0.361079864,0.4577875,0.049938701,-0.044623931,0.119407469,-0.271016776,0.068442276
791308,1.272283039,-0.547033921,-0.341024422,-0.306656935,0.179625652,0.243457248,-0.108353386,0.09154631,0.060307864,0.147528893,0.05547986
828507,1.97194229,0.123911194,-0.7435664,0.186351891,-0.486714462,-0.139653739,-0.064284486,0.201227152,-0.024475901,-0.022727321,0.042846377
915816,0.508760386,-1.630628032,0.119248678,-0.260993579,0.361079864,0.4577875,0.049938701,-0.044623931,0.119407469,-0.271016776,0.068442276
927650,0.718246074,0.451148442,-0.003469816,-0.574744228,0.019398032,0.163503109,0.040936195,0.02013378,0.015728031,0.129705595,-0.043359941
934305,1.705624915,0.40920197,-1.189540986,-0.270174245,0.696372601,-0.154476569,0.416937128,0.257264012,0.032501648,-0.003208556,-0.108456605
955009,1.726526193,-0.21663715,0.380325156,0.263303112,-0.020388796,-0.182820899,-0.720971665,0.085774071,0.079189351,0.039992797,0.0140961
2133637,-1.401087119,-0.021607731,0.546902522,-0.306182677,-0.026248687,0.142146469,-0.252493372,-0.071746156,0.108599937,-0.167762318,0.045097831
2373828,-0.242313493,0.346087239,0.432422509,0.079898377,0.600063744,-0.753692959,-0.000306804,-0.249486343,0.084091213,-0.076463072,0.054790665
2424073,0.597418907,0.033900592,0.654751441,0.303654255,0.856112918,-0.707129243,-0.009594838,-0.043297433,0.072417607,-0.01763869,0.017252869
1113,-0.31514916,0.159760739,0.11782503,-0.537072661,0.134299842,0.06741301,0.238089638,-0.187598479,0.156460118,0.054284819,-0.017545563
6563,1.840950385,0.092572248,-0.68199375,1.267333589,-1.919624326,0.087044612,0.969134642,0.081714414,0.074289758,0.140842107,-0.000668416
8125,0.802390782,0.809354346,0.589038566,-0.567203395,-0.028798887,-0.015720813,0.072407314,-0.055524173,-0.092288912,-0.028976963,0.049108406
12654,0.419392935,0.670814524,0.282691431,0.132258493,-0.17268769,0.496269643,-0.136114872,-0.094835638,-0.035541198,-0.059445811,-0.086572513
13508,-0.712687335,-0.049637184,-0.18643456,-0.654679575,0.154330453,0.398124488,0.083645318,-0.116295314,-0.071105912,-0.142803073,0.037237039
16227,0.314053154,0.691188968,0.813990424,0.050219677,-0.065177654,1.133060688,-0.358522652,0.258094032,0.033325971,-0.033939774,-0.029443705
16925,1.449141822,0.138745873,0.236531854,2.489348695,-0.586855687,0.417782763,0.277696444,0.495741797,0.089510524,-0.023336822,-0.100555215
18896,0.13981158,0.862906493,0.196235036,-0.379130232,-0.254730917,-0.376193255,0.069817799,0.30924946,0.025154112,-0.000625499,-0.000658884
22369,-8.083815035,0.679879,-0.890010546,0.018372181,-0.03314333,-0.160714169,-0.049844389,0.036473467,0.148113812,0.111511846,0.03186544
25462,0.411880877,-1.587396379,0.680473358,0.249763091,0.526788815,-0.510700223,0.063902862,0.242829599,0.01017829,-0.121530943,-0.048420087
26825,0.671486587,0.86294478,0.154885188,-0.37386741,0.100413647,0.279999934,-0.020521926,0.257654626,-0.058472335,0.089606395,0.076356993
27916,1.321088255,0.84499904,-0.497164487,-0.00994971,0.393711947,-0.339384861,0.118575748,0.085826437,-0.184196225,0.198303459,-0.049747973
29067,0.567360575,-0.544166378,0.005885697,-0.044097823,-0.276272354,0.328764975,0.180833293,-0.201851906,-0.298251102,0.041020907,-0.106761615
33995,0.709146788,0.687547589,-0.016236722,-0.900151327,-0.139745909,-0.58891323,0.184666161,0.084312555,0.134478471,-0.100544056,0.004871535
36849,1.733715227,0.745008136,-0.428036109,0.030442854,-0.632010936,0.044152909,0.063159439,-0.418729371,0.038584291,-0.084729948,0.046150391
37787,0.93574494,0.655708364,-0.25077505,-0.130181475,-0.381242368,0.047332443,0.273275914,-0.119414554,-0.116481611,0.090417135,-0.016658417
37865,1.298556573,0.497145494,0.443177536,-0.737011415,-0.238329583,-0.612602197,0.22043265,0.209547325,-0.083961554,-0.232244369,0.024611711
41283,-4.54029895,-0.604271346,0.173489681,-0.035877998,-0.174294429,0.162463798,-0.238042819,-0.236682067,-0.07783046,0.140485654,0.044978575
41702,1.99892943,0.117320295,-0.427721742,1.049780634,-1.572562465,-0.125598141,0.351973579,-0.173159487,0.262638122,0.03334206,0.086217208
45475,-0.306132796,0.675350876,0.213735277,0.562602965,0.742475725,0.050060926,0.280928886,0.116363614,-0.031273075,-0.0010411,-0.008917597
45972,0.432699873,0.569347014,0.187652018,-0.606895369,-0.322007048,0.248024437,-0.096395927,0.189960111,-0.048410727,0.064562331,-0.090808571
46727,0.53104886,-0.890134184,0.901791766,0.161182727,0.114939819,-0.177940592,-0.24492608,-0.064471243,0.001823397,-0.096770352,-0.062634552
46784,0.521660657,0.688274634,0.328058424,-0.257374316,-0.272870494,-0.188485043,-0.063946402,0.035246617,0.126668119,-0.186818192,0.004625456
47033,1.325210733,-0.01303081,-0.153215506,-0.948673716,-0.146163616,-0.114494749,0.324526271,0.294280357,0.069194259,-0.00131656,0.051877389
48622,1.618995902,0.470102665,0.156538641,-0.56703371,-0.567301441,-0.23196075,-0.14280143,-0.430451063,-0.101076211,-0.013809271,0.01122526
48757,1.46690492,0.894274485,0.411493572,-0.056235307,0.126670441,-0.144301859,0.105553073,0.376160251,-0.107386407,-0.483203794,0.045384631
48908,1.851678583,0.116297523,-0.497923548,0.706240633,-0.605009082,0.598814625,-0.286857064,0.133126076,-0.048658325,-0.048105066,0.095780872
53204,0.941214568,0.219852079,0.786598277,-0.123013617,0.095455838,-0.562932174,-0.154122468,-0.167335015,-0.109089832,-0.103098062,-0.045192286
53221,0.129574672,0.17920409,0.479010569,-0.217795009,-0.163209395,0.012271178,0.137531192,0.119508648,0.063049533,-0.132339881,0.042984921
74520,-1.206243266,0.682656027,0.683140238,0.233196785,0.194367905,0.200097896,-0.044280976,-0.305078462,-0.186943266,-0.010784765,0.03694626
77578,-0.984789767,-1.634729412,0.36860147,-0.369943244,-0.12627356,-0.222035539,-0.134117652,0.329303896,0.080306866,0.003471696,-0.100120413
78802,0.172457184,-0.522435677,0.454047525,-0.074274722,-0.24801613,0.15755316,0.006735015,0.172007902,-0.0214978,0.009913854,0.000639678
81231,1.845839794,0.311857442,-0.470921282,-0.364396777,0.091530748,-0.270595795,0.106063107,0.272609283,-0.182110514,-0.028768335,-0.049863559
82149,0.699954638,0.002495588,0.176342008,-0.657631599,-0.083973234,-0.619935351,0.141700664,0.198872781,-0.026654032,0.081047786,0.019396496
85410,1.302344825,0.192593126,0.592844453,0.330324486,-0.168599529,0.11123971,-0.226415097,-0.122732853,0.02156061,-0.149293354,-0.019024302
85448,0.511218671,0.783496147,0.250541146,-0.065360235,-0.213877435,-0.722596994,-0.408821743,0.063404018,0.119184559,0.068307488,-0.029450848
94658,1.047224456,-0.248567781,-0.14895994,-0.25520129,-0.130484134,-0.143606466,0.057999669,0.22011615,-0.02520847,-0.054421638,-0.036540687
94792,1.611412145,-0.929383943,-0.165918513,-0.618892397,0.149342405,-0.06441393,-0.018237738,-0.098215969,0.06471607,0.02650304,0.064323117
100496,-1.679773859,-1.669365102,0.022846839,-0.502208644,-0.556930913,-0.148150966,0.154498313,0.02867892,0.139625505,0.098021959,-0.011818228
104388,1.631732435,0.640738614,-0.885884792,-0.32332652,0.269231573,-0.049030089,0.070918003,0.550275433,-0.348608296,-0.021930408,-0.160684431
104548,-0.793751663,-0.904051862,1.077719859,0.83359678,0.533120106,0.118493345,-0.06698547,0.213266176,0.224349813,-0.065383068,0.051847565
106514,1.477353104,0.464356675,0.166879031,-0.279888193,-0.910699989,-0.30446665,0.467465266,-0.42292428,-0.010110683,0.002727105,-0.092138095
108124,0.126604997,0.847756783,0.313248705,0.109732693,-0.203744147,0.526346116,-0.267853757,0.489524753,0.203628632,-0.004587857,-0.090555938
110341,0.205458862,0.853744361,0.106534299,0.273771532,-0.044802724,-0.067485112,0.431558971,-0.40902935,-0.077406866,-0.185051895,0.010871736
112185,-2.653818626,-1.692168045,-0.073465673,-0.387345095,0.020290492,0.534453499,-0.065787838,-0.080213754,0.141031074,0.006978417,-0.035782598
123904,1.312093737,0.191531155,0.610696648,0.603218839,-0.717863597,-0.203809168,0.504978878,-0.259334927,-0.096909998,0.001282271,-0.161924961
124825,0.16184528,0.445803392,0.125602374,-0.584891168,-0.361020336,0.206060681,0.246301894,0.016526095,0.0737223,-0.039589429,0.064711689
127696,1.190197184,0.849933904,-0.447047529,-0.692033451,-0.160160738,-0.620975469,0.279675416,0.147838408,0.07331515,-0.067037196,0.040855502
140816,0.748466032,0.704508896,0.702271897,0.224042789,-0.023596389,0.294849234,-0.077160249,0.425062229,-0.170306439,-0.052087835,-0.007480232
141893,-1.462933275,0.742340384,0.318836355,-0.07385307,-0.018078699,0.718153773,-0.099716196,0.309729393,0.17999514,0.04979762,0.046904073
143951,1.60621456,-1.612912759,0.276302046,-0.45566708,-0.20464181,0.300439763,-0.436449005,-0.383182473,-0.068744166,0.093040421,0.019046073
147245,2.162964718,-0.59483854,-1.100788311,0.69953734,-0.988908428,-0.707978901,-0.013020519,0.252972709,0.139554966,0.052933689,-0.031625301
150062,1.451949729,0.701183118,0.504646236,0.283856591,-0.231007694,0.246969825,0.113609968,-0.126513025,-0.08748309,-0.0876107,-0.010538115
151504,-0.07592706,0.868247624,0.286898987,0.427981505,0.584593597,-0.127427864,0.283123649,-0.291922416,-0.168362754,0.173405589,0.022296561
152973,0.405331972,0.765808073,0.064908492,-0.356461112,-0.194885314,0.074299853,0.081466111,0.127742009,0.046933989,-0.086965659,-0.015260542
160428,1.918860199,0.722821277,-0.853100484,0.174754095,-0.377038726,0.127560606,0.034798493,-0.178858556,0.155979979,-0.195773851,0.042026732
160742,1.852595387,0.774685117,-0.321064354,-0.59569433,0.230601667,-0.225540122,-0.342898001,0.012299161,-0.053661902,0.23217089,0.002349974
161436,-0.467680633,0.88636735,0.865862078,0.249107834,0.155247061,-0.145423946,-0.417363348,0.263622821,0.194183288,-0.088582424,-0.03255934
165652,0.858914621,-0.868450376,1.174069669,0.20310353,0.276062863,0.068593089,0.100363506,-0.434898752,-0.163663861,0.1693651,0.011547715
166658,-5.100650323,-0.688041208,-1.146583055,0.11764505,-0.023951768,0.183827757,0.133997014,0.168621622,0.023841694,-0.027777744,-0.122831309
169099,-0.603480846,0.656726899,-0.08198248,-0.305803784,-0.060642049,-0.207158306,0.445381937,-0.021914157,-0.14460272,-0.049802075,-0.055268111
169124,1.50062488,0.759026667,-0.240293722,-0.108982676,-0.345071857,-0.032515634,0.122166003,0.36248633,-0.057410056,0.208812441,0.006072917
172582,-2.183151751,0.416185947,0.245831078,-0.276468103,-0.049650805,0.422222874,-0.252283068,0.029267255,-0.067093911,-0.113797666,0.030316171
179126,1.246683329,0.541605617,-0.485759134,-0.339678369,0.005162158,0.290593935,-0.266689664,0.147718062,-0.076399568,0.042191816,-0.053338858
185440,1.962976693,0.095145217,-1.49509095,0.224667515,0.804571077,0.097837052,0.085670617,0.139882814,0.29932246,0.304951049,-0.025298923
189848,1.682403128,-0.972169646,-0.512676769,0.520362517,-0.602973937,-0.194924781,0.108878082,0.768363472,-0.037157001,-0.054278172,-0.035144578
191063,-8.761050108,0.638458515,-1.234670159,0.553652897,-0.251240275,0.158794163,0.042625511,-0.083718491,-0.370744501,0.044448571,0.011574532
197532,2.026554031,-1.628654981,-0.136427707,0.052174626,0.331150511,0.178284584,-0.762955807,-0.090253819,-0.126470477,-0.117501433,0.03205116
203592,2.040486582,-1.709648654,-1.86348029,0.086245099,1.151282905,-0.326548422,-0.691034033,-0.662289008,0.097260612,0.123209876,-0.582595212
215058,-0.172391773,0.433022755,-0.016122796,-0.517965701,-0.303022821,0.174417647,0.149015422,0.121439732,0.056656123,-0.171357741,-0.035352654
227088,0.949825654,0.149823519,-0.265234767,-0.67831462,0.085920935,0.354126019,0.118486825,-0.046668173,0.262950038,7.80852E-05,0.083802856
228058,1.408942974,-0.516929924,0.13723815,-0.077862314,-0.054428671,-0.04450482,0.054432509,0.097670184,-0.026696958,-0.185073121,-0.112170377
239655,1.378843562,0.531379608,-0.684378663,0.246483252,0.57120173,0.782216075,0.414189257,-0.108324181,-0.143034148,-0.043759804,0.101018549
242511,0.644155455,-0.216251048,0.50303287,0.391172911,0.128552496,-0.408190022,-0.018188282,0.2634184,0.210826906,-0.102716286,0.013761859
244608,1.010549773,0.681518025,-0.160638388,-0.223836433,0.516541639,-0.222944373,0.418735992,0.185804949,0.065526677,0.003675121,0.016373573
245489,2.118689511,0.3209946,-3.024932293,0.043348534,1.625976218,-0.375600147,0.11643599,0.20668413,-0.214677812,-0.173725412,-0.017810778
246032,1.343346269,-0.513401191,0.130947781,-0.71412119,-0.045419818,-0.01054597,-0.240099753,0.105548403,0.000242206,-0.049167279,0.035077204
248920,-0.018477515,0.553045759,-0.149713772,-0.627307294,0.142078174,0.203265096,0.19729245,0.023479968,0.075576142,0.133227009,0.043185974
254083,-1.100490134,-0.923401823,0.622565557,0.093586272,0.210315404,-0.394433213,-0.118113017,0.037067432,0.149673287,-0.116844403,0.06031844
255347,0.204877543,-1.640218664,-0.064173288,0.467296481,0.554798027,0.089743871,0.753944038,0.006790298,-0.187191342,-0.111063619,-0.022960624
266916,1.795240959,0.459881135,0.146117713,1.636692046,-0.191175728,-0.636661973,0.298318688,0.21275466,0.025205475,-0.005434807,0.094563777
268700,0.038181192,-1.617570954,0.351487382,-0.596493835,-0.286956029,-0.315222521,0.171297463,0.11108192,0.042267586,-0.075883822,0.043329177
272563,0.483714316,0.47140549,0.530559547,-0.516237532,0.036708447,0.591878379,-0.115904415,0.003772179,0.06060578,0.049320446,0.02522107
288904,1.280756465,-1.650002767,-0.364732805,-0.435045341,-0.341854366,-0.071039166,0.009998715,-0.063085674,0.071896271,-0.034326657,-0.004666631
290040,1.827649815,0.75787112,-0.177474509,0.516220477,-0.184553884,0.237897136,-0.36633152,-0.235498987,-0.181694757,-0.251360481,-0.039998977
293969,-0.995841468,0.748311698,0.148482994,-0.225132043,-0.12661946,0.169440676,0.053961673,0.24849791,0.200975102,0.008405739,-0.033448729
296815,2.048086026,0.408302545,-1.022633155,-0.229132901,-0.055235455,-0.175257783,-0.258394486,-0.184743388,0.026935384,0.005371063,-0.05158023
305363,-2.582572104,0.829415053,0.318007818,0.46453939,0.155071849,-0.24691462,0.104482424,-0.306626947,-0.24828689,0.085953753,0.021180975
321944,0.439965142,0.824908929,-0.375468125,-0.010508707,0.718627158,0.944897506,0.264181527,0.103989188,0.131007276,0.196717958,0.022132626
325401,1.573495736,-0.00026396,0.246071469,-0.19437442,0.20637724,0.553536748,-0.09392631,-0.272288323,-0.096146249,-0.078268977,0.01286628
330453,0.354792875,0.88665196,0.458526063,-0.001483729,0.288841528,-0.455720371,0.085965793,0.348719178,0.110468482,-0.021936111,-0.043139088
333573,1.470401832,-0.520129549,0.006641075,-0.400614707,0.168047438,0.110903852,-0.097593516,0.0431789,-0.007344676,-0.01498056,0.007800123
337015,1.783824187,0.774964335,0.461928603,1.751300987,-0.871228039,0.153419885,0.623009763,0.528816981,-0.142111865,0.041453544,-0.014251687
343455,1.222142042,0.481984073,0.479054608,-0.483966121,-0.113406647,0.151105709,-0.129878537,0.128555156,0.154532889,0.050388187,-0.026982315
364537,0.390967911,0.477876633,0.273988348,-0.256207293,0.629318065,-0.361596885,0.200815006,-0.099164211,0.263022577,-0.089678063,0.029206972
369270,1.264108563,-1.603583737,0.581492839,-0.297086168,-0.389024358,0.377410365,-0.041226929,-0.084530936,-0.111497022,0.084879271,-0.005011236
380651,-3.640241253,0.603953935,-0.120559174,-0.257357994,-0.066765761,0.041417277,-0.023974074,0.035681107,0.048119129,0.124055523,0.01085324
387530,-3.09762481,0.243967175,-0.211421166,-0.524462086,-0.614303806,0.033492694,-0.103981569,0.091275778,-0.284794044,0.033861308,0.044275733
393789,0.77438179,0.657192255,-0.311151551,-0.76660842,-0.185917017,0.039073769,-0.047552631,0.029373025,0.189382845,0.066796161,-0.046450791
405142,0.001607066,0.225620685,1.174912417,0.88559274,0.825610563,-0.357756551,-0.226165668,0.087402987,-0.106310192,-0.04373711,0.067041472
405732,1.598267878,-1.637517541,-0.428542087,0.128216093,0.863017721,0.077696758,0.273583507,-0.135221276,0.106431741,0.059750731,-0.088966037
407986,1.409997278,0.761251466,-0.25852969,-0.05096323,0.337761975,0.383364178,0.06922296,-0.077800602,-0.034419465,0.003315452,0.009230819
409670,1.629774708,0.463825876,0.006327538,-0.317767191,0.023365229,0.000648326,-0.130747319,0.055153801,-0.069903356,-0.186597442,0.118766829
413853,-0.945836113,0.429266783,-0.043912754,-0.525337492,-0.067460033,-0.213655853,-0.011959888,0.034744339,0.023647981,0.142194512,0.050661202
453041,-6.509015988,-1.070739136,-0.585932457,0.500891585,0.427715523,-0.248670338,0.265213656,0.207760161,0.079841436,-0.044708715,0.01643368
459027,2.020208935,0.392850114,-0.358507848,1.867492417,-2.790889271,-0.688632004,0.909841556,-0.126679219,0.247440551,0.191056803,-0.066260989
