id,A,B,C,D,E,F,G,H,I,J
476541,-1.300737123,0.68739674,-0.237490785,-0.106195075,-0.104490395,-0.08950447,0.182305533,0.021064025,-0.069019145,0.043403734
487535,1.140244324,-0.177646888,0.387481023,0.09589086,0.295289093,0.454760939,-0.051184787,-0.031490631,-0.36922092,0.07819895
495861,0.250343472,0.299904288,-0.494512114,-0.207381728,0.19261429,-0.241532003,0.017107242,-0.059789193,0.226988021,0.010946347
500298,0.20520086,0.7612979,0.187856054,0.210818392,-0.193909349,0.425817916,-0.079231065,-0.09143571,-0.144230534,0.077032201
572579,1.178388412,-0.058840732,-0.82425972,0.021288859,0.137339987,0.041378688,0.137193174,-0.068790968,-0.237073008,-0.000527517
573978,0.655943442,0.833105773,-0.180458032,-0.100810663,-0.14319611,-0.033151358,-0.035450773,0.004854942,0.058497134,-0.027336669
584257,-2.134290945,-0.274018061,0.022872841,0.182668215,0.041717902,0.238476349,0.23687797,0.101711406,0.054505401,-0.046629318
604090,-1.411962485,0.344713086,0.075588072,0.279218874,-0.105563104,0.345599719,0.285675886,0.26689351,-0.063149329,0.055038036
609590,1.318236017,0.327969413,-0.594293051,0.097652913,0.124814612,0.238943715,0.015308067,0.32502328,0.131998078,0.04284741
636382,2.251869901,-1.614455954,0.651687807,-0.63430146,-0.730361562,0.011567003,0.104222299,0.015733285,0.130237663,0.17411468
659118,0.415230397,0.137258112,-0.570080169,-0.142372476,-0.439156246,0.181624642,0.002324238,-0.072107768,0.00198883,-0.09012779
675728,0.469468471,-0.097252853,-0.414465967,0.354132162,0.320679382,0.395096317,-0.002286767,-0.191123377,-0.054600251,0.022172435
717419,-0.830784442,0.259134904,0.713794014,1.069712598,0.154640157,-0.275192227,0.316673458,0.029439335,-0.193104659,0.034192663
738182,1.854357823,-0.347406059,0.078592197,-0.114163933,0.131629677,0.312041878,-0.186554305,0.012129177,-0.038010296,-0.033299257
741671,0.850023255,0.348069512,-0.435505205,0.19408082,-0.09043273,-0.10788443,0.133699624,-0.023545721,-0.000797467,0.042778857
776406,1.485328021,0.157806759,-0.715505882,-0.105815946,0.061420863,-0.116397529,0.082888665,-0.010212315,0.129255571,-0.008354317
791283,1.30721962,0.038866795,-0.340563781,0.50496759,-0.106796032,-0.101763181,-0.045004233,-0.092117275,0.018371468,0.056585943
803242,0.420699215,0.907671834,0.768163796,0.409308474,-0.367671697,0.015226226,-0.017922875,0.020106156,-0.138847093,-0.019066785
812476,0.676962257,0.273020015,-0.215294459,0.082068652,0.078622351,-0.070166369,-0.176887255,-0.038879089,0.087119168,0.038628423
828768,2.049863674,0.131109142,2.454229262,-1.863767072,0.900296139,0.086772954,0.380953758,-0.160071429,0.11271854,0.136080847
833539,0.152317211,0.654941789,0.240864874,0.5294846,-0.170337893,0.163306064,0.154019823,-0.001310716,-0.179999685,-0.027666596
834466,1.042101923,-0.125050563,-0.408208609,-0.081826981,0.160188825,-0.11376424,-0.086322149,-0.119236608,0.028153134,-0.01888685
846092,1.521597782,0.041619197,-0.547905519,0.409855867,0.320945275,0.27503311,-0.249654098,0.115055716,-0.098010524,0.086279713
885298,1.893264167,-0.798372815,-0.28630299,0.549103001,0.046555316,-0.112783466,0.228900082,-0.189697583,0.199101486,0.089735874
928160,-2.406160548,0.790573376,0.768752989,0.561427853,-0.348046762,0.335056897,0.02157467,0.050751847,0.05989389,0.085946995
961133,0.359216115,0.251225795,-0.41936306,-0.297709706,0.140218955,0.155178649,0.127816366,0.176691232,-0.220870159,0.002090391
1038956,0.987213653,0.460052617,0.082046314,0.537381067,0.082282663,0.087233324,0.009984663,-0.070043104,-0.129774505,0.077721419
1405469,1.30721962,0.038866795,-0.340563781,0.50496759,-0.106796032,-0.101763181,-0.045004233,-0.092117275,0.018371468,0.056585943
2518003,-0.004087687,0.721763466,0.7541144,0.973193039,-0.099604214,-0.213677522,-0.075669032,0.016469826,-0.218622342,0.027939535
3370668,1.223275488,-0.17711543,0.200351228,1.394815583,0.169814106,-0.162862461,0.170835386,-0.083943099,0.068208668,0.011185163
3637248,-2.438626958,0.159434105,-0.409889521,0.278499955,-0.086470045,-0.288023351,0.153126755,-0.020991152,0.061239574,0.024740499
1190,1.493688451,0.307190345,0.091633511,0.210617486,0.165615972,0.245959241,0.016776272,-0.116383397,-0.045215375,0.011536298
3226,-6.200940473,-0.5941534,0.141289471,0.011569736,-0.022980992,-0.078013975,-0.096609891,-0.166398054,-0.353595751,0.028766258
4458,2.080637182,-1.664559313,-0.513703392,0.828313052,-0.50662487,0.559594812,0.012327193,0.26025004,0.355806394,0.07577359
6568,0.321528335,0.295360846,0.461422171,0.368338067,-0.371166576,0.495443688,-0.013047318,-0.149766914,0.092126223,-0.026093895
6613,1.444960087,0.012018018,-0.382350168,0.221755765,-0.0111616,0.342792217,-0.374623828,-0.086921964,0.135058112,-0.051133209
7729,-3.281116116,0.456093948,-0.026628362,-0.412654557,-0.291523567,-0.335186757,0.030280379,0.265160991,-0.23923316,-0.127118181
8549,0.801809749,-0.259145856,-0.637242115,0.061777708,0.106791884,-0.180144188,0.205336594,0.319248673,-0.142295375,-0.052740891
9970,-8.435590876,-0.517722452,0.024323827,-0.486447657,-0.457444526,-0.068805071,0.26585461,-0.127888496,0.067702263,0.010766578
12595,-4.648377982,0.065210552,-0.152726217,-0.252153336,-0.157790353,-0.235011987,-0.085765564,-0.099992888,0.126301478,0.056046968
13583,-1.682229547,0.17401897,-0.293200008,0.006718778,0.012007783,0.347760816,0.15392615,-0.077026648,-0.401079456,0.002878961
14329,1.350223793,0.102574733,0.251098225,0.456488113,0.50036134,0.502543058,-0.356614829,-0.253249995,-0.044284072,-0.003788325
15405,-0.197904311,0.494736522,-0.360470009,-0.685347348,-0.083384528,-0.100603956,-0.011214627,-0.012866412,0.079812198,-0.124009159
16186,1.312359554,0.25483204,0.540517641,0.648892121,-0.305063266,0.044782443,-0.09001952,-0.096404366,-0.081347049,0.068134672
16759,1.883344741,-0.429384663,0.052752629,-0.320732503,0.283614257,0.371308201,0.034225525,-0.11580745,0.070400961,0.110777613
18828,0.731040715,-0.44149956,-0.712173708,0.017834885,0.190795386,0.062578512,0.01171356,-0.149533827,-0.148734171,0.084698476
21009,-0.693497736,0.118365687,0.111921454,0.526617665,0.373243243,-0.064605698,-0.03780544,-0.128992295,0.086562756,0.050239672
22574,-0.691188425,-0.238153362,-0.524117222,-0.366146123,-0.26922243,-0.342480056,-0.117689656,0.195062227,-0.113590176,-0.027321659
23147,1.60589127,-0.865161041,-0.311555653,0.303514875,0.493455413,0.093739225,0.07912203,0.246960698,0.03876997,0.058546484
23202,-0.761969493,0.434540179,-0.183831591,-0.28965883,-0.118988757,0.292161323,0.085984606,0.163983406,-0.039968916,-0.145587391
24329,-0.965457493,-0.303971602,-0.157113661,0.219970822,0.161626346,0.362529705,0.183691556,0.476013299,0.007281913,0.045760334
25047,0.306726817,0.748774448,-0.003029489,0.236622968,0.070548232,-0.071433882,-0.159597888,-0.031888896,0.060269081,-0.025211966
26952,1.027784946,-0.290274552,-0.255377307,0.398020597,0.22973144,-0.016278487,-0.015007374,-0.145988028,-0.166221899,0.064652008
28918,1.292887071,0.567955779,-0.428489633,-0.04703278,-0.18498398,-0.106315216,-0.043415789,0.03068111,-0.202750554,-0.04704689
29365,-1.849551432,-0.212304804,-0.353312048,-0.26587382,-0.04694234,0.228657792,0.115908669,-0.062761465,0.03293182,-0.113409999
29791,0.869178591,-0.020930468,-0.647821238,0.042752827,-0.247875872,-0.078832787,-0.001320395,-0.042689845,-0.030416046,-0.040771283
29909,1.238409857,0.468096597,-0.095757495,-0.196615102,-0.116200413,0.187050292,-0.111809334,-0.070593372,0.055034743,-0.091355207
31274,0.328802002,0.125874519,0.101052347,0.239200776,0.275964518,0.110461862,-0.27816566,-0.189370609,0.050988008,0.073945477
31324,-6.934942573,-0.999047547,-0.010903685,-0.176903697,0.141870731,0.249500821,-0.524227273,0.078384895,-0.049562476,-0.067717722
31765,-3.859752789,0.353994411,0.619101325,0.172905785,-0.118173283,-0.200124257,-0.120701347,-0.070801389,0.138637423,0.032143811
32807,0.406356624,0.547039662,0.244622351,0.26523972,-0.116782372,0.296616112,-0.331006737,-0.117801198,-0.061924319,-0.031141568
32971,1.08967334,0.234541634,-0.514909838,0.051121988,-0.36715121,-0.152553601,0.145947747,0.006019059,0.081885166,-0.073197479
34172,-0.826281995,-0.314036207,-0.380625765,-0.283227033,0.463743977,-0.036009547,-0.152511057,0.281296549,-0.133261266,0.069699115
39258,0.131870893,0.459708212,-0.479003898,-0.325685132,0.131145002,-0.028457757,0.004569221,-0.053067896,0.102849824,-0.030752904
43444,1.295929957,0.796030514,1.745466568,1.242271784,0.058837314,-0.230880448,-0.031349187,0.031493063,0.023278714,-0.202675678
44906,-1.623294434,-0.033259351,0.133350262,-0.329807555,-0.0102578,-0.137249736,-0.156134728,-0.073461937,-0.130905451,-0.180527574
44998,1.310346806,-0.392492477,-0.620214119,0.390688974,0.258274602,0.005782575,-0.168325402,-0.192263214,0.223650983,-0.04982664
45941,1.74603666,0.057491436,0.345850227,0.699644672,-0.274107472,0.044294616,-0.254457886,-0.190451826,0.241468811,0.143388851
46120,-0.906926878,0.206018042,-0.24205883,-0.323115483,0.115148461,0.169194438,-0.42055223,0.046551181,-0.040758138,-0.025588397
46527,1.444564761,-0.336289499,-0.475744395,0.433679247,0.0697421,-0.064033073,0.308674399,0.165805708,0.275515496,0.018060901
48168,0.672644836,0.392103804,-0.130200166,-0.921160057,-0.021688,-0.213777929,0.127725788,-0.009158939,0.053277121,-0.057333969
48903,0.150161551,0.549999623,-0.231169261,0.008831619,0.057272945,0.090076198,0.239092184,-0.008507027,-0.24848514,0.064363194
50493,-3.247709384,0.080644554,0.461465928,0.551029739,0.144719916,0.107279173,0.140481001,0.08355351,-0.08344917,0.033096217
50588,0.306726817,0.748774448,-0.003029489,0.236622968,0.070548232,-0.071433882,-0.159597888,-0.031888896,0.060269081,-0.025211966
52736,1.595396606,0.014463027,0.998365551,-0.412252317,-0.140380847,-0.065455476,-0.014405502,0.111616938,-0.135615785,0.053653016
55166,-1.594584918,0.236535312,-0.370689724,0.166081718,0.087569602,0.116225981,-0.017104447,0.105935499,0.052588812,0.04369648
57151,-0.526577961,0.762146116,-0.461532029,-0.474770302,0.011727208,-0.15068775,0.057192321,0.020823307,-0.024126171,0.009991918
58035,0.729132867,0.84030473,0.349268257,0.494147735,0.029166093,-0.699317249,-0.130674124,0.073576012,-0.010724747,0.055131466
58360,1.952714469,-1.514020806,-0.406583661,0.584880916,0.161531438,-0.278547621,0.101744752,-0.223539303,-0.366337201,0.146912863
58947,1.756512481,0.681957643,-0.341237613,-0.085468687,-0.403058636,-0.386356577,-0.070591725,0.031422328,0.119979655,0.049819016
60306,1.957565932,-0.474563862,2.090602632,0.214620071,-0.203101761,-0.060554616,-0.091200309,-0.118521752,-0.1896011,-0.131373076
60476,1.194397358,0.284596523,0.129449415,0.393691454,0.029495754,-0.174511662,-0.060331747,-0.037099963,-0.072504077,-0.057709168
61534,-0.956565598,0.581033868,-0.579006175,-0.534845625,-0.080589209,-0.410783971,-0.113249603,0.017140542,0.085881615,-0.017113931
64199,1.328855244,0.536539351,-0.188016317,-0.733784454,0.218793018,-0.212069194,-0.000110342,-0.01600228,-0.117232232,0.018458533
67529,0.545301414,0.493394032,-0.769277913,-0.058563229,-0.027387759,-0.244802477,-0.037053342,-0.000863614,0.032637978,0.008211308
72109,0.719656327,0.172269393,-0.714274825,-0.089030466,-0.031411289,0.318346164,-0.006971885,0.146248933,-0.011789606,0.038031646
73914,1.451846546,0.489478985,-0.193297627,-0.282404676,-0.206354901,-0.374560033,-0.447463144,-0.091214576,0.303272602,0.080625804
78741,-0.625257597,-0.027743781,-0.454564008,-0.229219288,0.202130991,-0.062368173,-0.094563324,0.012281042,0.204094001,-0.02916499
79044,-3.16626998,0.116543181,-0.452999906,-0.605113,-0.136083164,0.137263638,-0.053962394,-0.022282135,0.129675654,-0.025046332
80340,-7.361373793,-0.6498894,0.826416501,0.52662244,0.055582812,-0.271535116,-0.025998312,-0.18642864,0.088688717,-0.006183511
82037,2.116334033,-1.293959949,0.409784241,-0.51433118,-0.089108609,0.515753602,0.091692489,0.050531149,0.032107036,0.304183765
84886,0.663457553,0.158283737,-0.2141962,-0.322308883,-0.390943909,0.556034096,0.025207621,0.239903327,-0.000854392,-0.027741205
86828,-5.810391806,-0.408832591,-0.100655023,-0.06743702,0.004664468,0.056588501,0.014289407,0.271449397,-0.014142619,0.124663237
88587,0.260565845,0.344174875,0.034757071,0.186940207,-0.105147538,0.195794171,-0.051601195,-0.098109685,-0.135320167,0.055848375
89018,0.181052566,0.165656372,-0.780897141,-0.290404536,0.077880315,-0.153255145,-0.037526259,-0.085116144,0.164501877,0.038516103
90169,1.439175205,0.684856405,0.048424532,-0.002199153,-0.433418833,0.003773673,0.113234879,0.247430707,-0.08556034,0.010482066
100197,1.154938248,0.35457227,0.585334933,0.525461144,0.068376535,0.120636864,-0.103323202,-0.103669545,0.042986078,-0.068510413
101776,0.437317758,-0.763911489,-0.136123617,-0.251927977,0.502234439,-0.487020186,-0.379077318,0.388125221,-0.169461573,0.133467287
107877,1.496537804,-0.006655996,0.07008734,-0.355324128,0.168029527,-0.50111061,-0.084158806,-0.08871475,0.137493118,0.084145917
108283,1.511294313,0.629618304,-0.345850628,-0.145495624,0.049166773,0.485883223,-0.176474488,-0.115475381,-0.196346936,0.029229468
113823,-0.203007188,0.673066815,-0.118702713,-0.058121016,-0.458597747,-0.066691894,-0.047109202,-0.011860055,0.304639526,-0.088647797
118798,1.640601322,0.074829428,-0.475573946,0.464531227,0.283803,0.208927341,0.170526619,0.207214972,0.051336651,0.041855374
119629,1.873393917,-0.335583263,-0.341754321,0.34241129,-0.267163623,0.412079103,-0.232968799,0.390292595,0.109611866,0.049199604
120163,0.958553146,1.246057419,1.238535227,1.410646966,0.183054548,-0.131318517,-0.586499706,-0.056517431,0.27469098,-0.067723564
120411,1.334035161,-0.634671519,-0.367471791,-0.134083742,-0.264780925,-0.02521862,0.190589347,-0.104554113,-0.068100835,-0.089666983
121584,1.875635533,-1.570913949,-0.407789068,0.856375847,0.891636868,0.700650904,-0.457461378,0.203095625,-0.039885595,-0.133934865
121746,0.67100649,0.579449693,-0.401634701,-0.257821562,0.109792815,0.21346637,0.115720858,0.121515759,-0.057259364,0.0617044
121778,-1.755162259,-0.04039923,0.912789757,0.644811567,-0.240184103,-0.063893786,0.420131617,0.05863109,-0.15112856,-0.053804134
122023,1.380550482,0.058244263,-0.197431161,-0.083644507,-0.022834388,-0.471977851,0.005249557,-0.019565222,-0.130173693,0.073854004
122252,0.121298268,0.677157448,0.079841485,0.205172372,-0.1773223,0.201148099,-0.00120867,-0.085334959,0.228851657,0.047529035
123915,0.515385348,0.340741431,-0.472717842,-0.434818142,0.120017664,-0.007012903,-0.075942721,0.012755631,0.196572933,0.00366447
125528,-0.93312612,0.455841159,-0.271620126,-0.167278305,-0.278020671,0.523466897,0.054627612,0.206486326,0.174531922,0.106295917
128244,-2.570726503,0.124415336,-0.619798672,-0.352554745,-0.103048191,0.327462622,-0.060267478,0.185997803,-0.126744542,0.019781251
131603,0.902492037,0.356856604,-0.037967919,0.121346536,0.281960918,-0.139351042,-0.069466134,-0.018426888,-0.141498185,0.022601565
133420,-4.216146389,-0.003519498,0.384761042,-0.196712144,-0.046605992,-0.709350593,-0.24791364,0.207040169,0.024939297,0.030472543
133988,1.903720129,-1.550975354,-0.443770501,0.941770447,-0.130385794,-0.262727301,0.28106718,0.521606319,-0.258171908,0.034044073
135032,0.375824298,0.372494882,-0.113037862,-0.507196213,0.065109664,-0.370863718,-0.048059366,-0.016974144,0.013047848,-0.014230155
135378,2.010035042,-0.20201237,-0.155734621,-0.232647189,-0.171741346,0.168462922,-0.190233678,0.297866333,0.204483933,-0.100974817
137904,-0.88202709,0.086168295,-0.403903184,-0.113595923,0.182684686,-0.097121827,0.229063384,-0.068154395,0.101727688,0.011561455
141683,-1.751458896,0.283243173,0.005795873,0.380329515,0.15976389,-0.163166057,-0.209242743,-0.099054206,0.039824991,0.036642805
142249,-1.726566942,0.446411051,-0.067189031,0.134140653,0.067185807,0.057126153,0.095800575,-0.032964595,0.110737422,0.027824671
145443,0.566658555,0.703745541,-0.34170821,-0.272553182,-0.203125467,-0.023683529,0.065181639,-0.007167095,0.088035338,0.013886432
147306,0.32521025,0.424046709,-0.28005975,-0.656980967,-0.381797056,-0.094600665,0.196915821,0.023971083,0.022300719,-0.109633332
151769,0.366720808,0.744820802,0.825925374,1.198771523,-0.123397936,-0.177093265,0.201294036,0.016299576,0.132073958,0.042994432
152002,0.223195856,0.25305832,0.006041224,-0.129423732,0.050079659,-0.097182057,-0.060021098,-0.059711394,-0.087878323,-0.039787523
153915,0.286124637,0.11810707,-0.494445171,0.086896568,0.293127595,-0.087594628,-0.070993398,-0.128997356,0.310514448,0.000406784
158717,2.378992442,-2.140144881,1.9330814,-2.16726157,0.628544621,-0.203587079,0.262598234,-0.388681702,-0.06287437,0.048787896
160054,-4.003282522,0.007080212,0.287114467,-0.143920043,0.042651286,-0.310099206,-0.567503644,-0.0186275,0.062309267,0.032379919
163435,0.763536388,0.174192205,-0.36180085,-0.209571837,-0.079320083,0.170357064,0.198917128,-0.052022718,-0.164628611,-0.023234762
163977,-2.928243686,0.605419881,0.227372597,-0.041568565,-0.275669114,0.112431549,0.139014716,0.187159545,-0.001137564,0.012796153
164189,0.782871654,0.193169371,-0.34954081,-0.121976296,0.005670217,-0.079987615,-0.035305618,0.187721361,-0.123888949,0.00671232
164750,-0.132835936,0.492866242,0.127702285,-0.220498037,-0.136871717,0.021580081,-0.018209837,0.035816542,0.060784336,-0.094340824
165068,0.205510831,0.69734501,1.091760142,0.595866707,-0.420886925,0.030020421,0.152926408,-0.021532747,-0.025848692,0.088294145
166383,2.084082447,-2.617341038,-0.152362813,1.351502713,0.423588089,-0.303872679,-0.331534849,0.244435544,-0.249057952,0.077212976
167287,-2.297338692,0.182938359,-0.485390876,-0.618909307,0.013894555,-0.051631392,-0.036787158,-0.015084091,-0.217204359,0.031189305
168958,0.647634994,0.352188308,-0.388134239,-0.377358347,-0.498926008,-0.108655885,0.043373133,0.002408389,-0.050564831,-0.044812735
169228,1.047268233,0.629729414,0.319651128,0.176727361,-0.13350023,0.085330992,0.127359581,0.014010249,-0.291137817,0.010427369
171220,1.927306986,-0.924310342,-0.582722349,0.329491845,-0.147165307,0.116143162,0.081251745,-0.06695817,-0.013043916,-0.034167745
172772,1.850812454,-0.475270086,0.072298152,-0.466127861,0.308170127,-0.424358153,-0.314933605,-0.171243741,0.151937209,-0.033124901
176332,-8.047426328,-0.075050501,-0.107902024,-0.809296704,-0.930656614,-0.03895233,0.168049713,-0.016888495,-0.01981503,-0.112891816
177588,1.994031047,-1.672589245,-0.075918837,0.856464359,0.674187689,0.364900709,-0.118910615,0.191955146,-0.256705321,-0.037234929
178135,0.406371094,-0.238957596,-0.240818937,-0.099476862,0.097866092,0.172731312,-0.280313729,-0.194183239,-0.117534413,-0.028605568
178301,-1.465524811,-0.627945353,-0.051540068,0.763437428,-0.104780956,0.679808451,0.384961979,0.054792157,0.285233177,0.031802166
179764,1.241754066,0.420522817,-0.20091064,-0.098591789,-0.294657632,-0.088725505,-0.048927226,-0.024193112,-0.126672849,0.022776223
183139,1.668964792,-0.31642911,-0.406087008,0.274172834,0.171974718,-0.056575272,-0.066429978,0.125845803,0.079276488,-0.024227689
187413,-0.115599287,-0.123385293,0.343622516,-0.045113122,-0.206364263,-0.090252135,0.235833072,0.240742145,0.142877894,0.029589844
194578,-7.22114697,-0.567767662,0.170058317,-0.795684957,-0.451244316,-0.467555682,-0.052479755,-0.039348053,-0.254128028,-0.197166389
198426,0.755684898,0.009864205,-0.625295288,-0.219293577,0.103969056,0.045052388,0.253258182,-0.099252579,0.106622037,0.063472473
199229,1.71043355,0.058461224,-0.106636652,-0.297888687,-0.389354176,-0.407478022,0.051015658,-0.009486301,0.133268795,0.033507042
200968,-0.771060524,0.435758025,0.383916201,-0.131252556,-0.030026953,-0.052902001,-0.006204941,-0.037738362,-0.002268753,-0.106088208
202187,0.062710239,0.003912806,0.493379076,0.397296337,-0.974605554,0.569968994,-0.139876558,0.307419888,0.353942308,0.106097853
203710,-0.322657235,-0.051724726,-0.085314236,0.018576273,0.174354264,-0.021484137,0.132474536,-0.023086694,0.039452893,-0.11624731
203711,2.080559869,-1.071341812,0.059525738,0.379180866,-0.783189401,0.30329666,0.107997035,-0.256668294,-0.058997053,0.117961927
209019,-3.308800225,0.167077619,0.017606354,-0.028731388,-0.187168197,-0.45641436,-0.258430779,-0.070723184,0.181090625,0.007722222
212006,1.445472374,0.114869097,-0.408768932,-0.382202618,0.008178989,-0.349988456,0.094956529,-0.035487288,0.070709668,0.030939463
212810,-0.307150119,-0.207851029,-0.285786487,-0.450964739,0.069987358,0.210939008,0.210759761,-0.126780199,0.01318003,-0.093904915
214580,-6.816824624,-1.152690808,0.531047492,0.68311542,0.41712558,-0.126142375,-0.295207957,0.215434181,-0.232389974,0.136311595
215041,-1.436546798,0.568730008,1.014039586,0.99233655,0.146921078,0.075467728,-0.170948231,0.0903228,0.272920718,0.09281704
215997,1.583502313,0.090190773,-0.20203665,0.395005142,-0.165808664,-0.301043507,0.238896792,0.001275692,0.071280482,-0.025304689
216212,0.946407608,0.163105297,-0.093952418,-0.113152613,0.20681456,0.084079256,-0.080615343,0.081478905,0.273915277,-0.138145367
217641,1.242442354,0.231120752,-0.427397802,0.11640247,0.029863053,-0.05543021,0.001963184,-0.033148066,-0.129204516,-0.023101388
220312,1.732798214,0.017146412,-0.067546511,-0.223346522,-0.307058074,-0.214355698,-0.120099279,-0.112292155,0.079042859,0.145141517
222601,1.627486564,0.107964681,-0.149641339,-0.563042068,-0.248958776,-0.186345049,-0.092945738,-0.067874018,0.184501573,-0.105944533
223197,-0.638099788,0.190698517,0.145001243,0.463834585,0.565850131,-0.57035255,-0.433195606,-0.085170206,0.220046697,-0.013521538
228266,0.958067154,0.259187056,-0.345814878,-0.024565134,0.325107643,0.048208499,-0.130601059,-0.107251115,-0.13392355,0.045209614
228371,0.962710927,-0.254030086,-0.439852513,-0.03441556,0.332713543,-0.060450811,-0.190958476,0.153183187,-0.131638386,0.018895595
233147,1.100438966,-0.02292618,-0.914974655,0.20054977,0.10724045,-0.000416816,0.231537974,-0.04052159,-0.189620104,-0.012853011
233300,-1.701893347,0.288785817,0.88935033,0.291354533,-0.644018849,-0.058701466,0.24332086,-0.02634908,0.084404722,0.031242715
251604,-7.035400518,-0.224489354,0.951335354,0.119148386,-0.223308558,0.397329697,-0.489322437,-0.045233055,-0.028653471,0.02660145
252026,2.101477327,-0.782251086,0.346585046,-0.147136454,-0.646572696,0.233924737,0.241355552,0.443503189,0.112207417,0.004148148
252513,1.052737407,-1.188082754,-0.569017858,0.228024301,0.604781153,0.044797779,0.556039647,-0.196949558,-0.060177539,0.000411023
253296,1.469107236,0.588586004,-0.37638966,-0.433614833,-0.224460677,-0.361178603,-0.139189141,0.016711388,0.070283491,-0.036444789
253397,1.614513127,-0.386608341,-0.075802205,-0.316852816,0.130977761,-0.134903963,0.011909944,-0.124635692,-0.101475231,-0.047039169
254411,-1.39432238,0.362746546,0.047494829,0.116268718,0.128570612,-0.137635224,-0.06255058,-0.078743511,0.110728208,0.024846456
255371,-0.368924872,0.245628944,0.175801777,-0.445986458,0.302140457,-0.036401527,-0.156947008,-0.084455543,0.025164208,-0.058779974
255377,2.008200403,-0.846035862,0.872369903,-0.960727471,0.285694276,0.99886263,0.013508683,-0.144825819,-0.017400909,0.044076796
257160,2.046869066,-0.65541768,-0.058444457,0.31625561,-0.738951893,-0.80584465,0.16901904,0.721480218,0.047887477,-0.093128513
264617,0.540863883,0.325522666,-0.096880124,-0.173730384,0.217835556,0.098502538,-0.230699588,-0.12779208,-0.0653561,0.014311493
265440,1.769613578,-0.267047776,-0.475273741,-0.285231201,-0.320885373,0.041636844,0.017191483,0.137233792,-0.237700299,0.086199571
270060,1.255792313,-0.180013082,-0.577521064,-0.128291064,-0.270289839,-0.187407096,-0.009938769,-0.078603251,-0.015629571,0.000955791
276917,2.125293572,-1.030000194,1.812146303,-2.593045587,1.024707283,0.346182401,0.257560617,0.108435796,0.103092453,0.117121159
277977,1.424076901,0.155867927,0.372993203,-0.89485368,0.640096388,0.424483268,-0.093524962,0.277589119,0.08010382,0.043116548
278575,1.884103491,0.261171127,1.048744317,0.563399961,-0.860760725,-0.291919733,-0.216372809,-0.0332488,0.042569056,-0.04227844
279395,1.171410833,0.717188657,0.318212678,0.796254252,-0.113327709,-0.187621156,0.08836174,0.042129274,-0.280402901,0.07563519
290414,1.568285706,0.428939524,0.696323582,-0.515500727,0.103181552,-0.269285842,0.082221542,-0.009624845,0.045562471,-0.019735923
290775,1.501764527,-0.403323134,0.215815042,-0.038686285,0.274676365,0.374712046,-0.143964217,-0.222144592,-0.051731381,-0.08285725
296487,0.80228929,-0.595661104,-0.406375779,0.066790384,0.413564211,0.026332923,0.167154746,-0.156682971,-0.005643957,-0.093268473
300035,-8.695542412,-0.885641353,0.465510875,-0.76975712,-0.390312048,-0.339013546,-0.250786244,0.050814964,0.058153615,-0.059779759
306851,-4.951798,0.091147039,-0.331484763,-0.260985556,-0.339293693,-0.039837202,0.060739851,0.106017172,-0.197011573,0.03751842
310533,1.13653291,-0.620716311,-0.562441811,0.475079275,0.295144241,0.076736918,0.228373487,-0.18546718,0.127244177,0.027926655
314372,1.029032119,0.481858233,-0.349276581,-0.537783933,0.252435475,0.196327593,0.045590438,-0.029513718,-0.19071945,-0.044367743
314923,-2.026173423,0.267599298,-0.143435612,-0.200511032,0.001372605,0.255268066,-0.016781334,0.391426566,0.059411873,0.035207148
317571,1.094349486,0.087075681,-0.501682096,0.138971922,0.125941789,-0.145100844,0.112963465,-0.080014351,0.241510914,0.002495292
319956,1.29459518,0.725943915,1.343749363,0.491459944,0.232258314,0.167558734,-0.168420916,-0.109196526,0.042104477,-0.025261642
321321,0.633967871,0.626392146,0.10766819,0.166146311,0.072419988,-0.198506394,-0.130224027,-0.023524928,0.008489475,-0.007123756
322765,-1.873178181,0.487102824,-0.324517693,-0.485087243,-0.221282847,0.4049579,0.099485084,0.058023816,0.047438403,0.054138164
323641,-5.787031087,-0.333462877,0.759503192,0.602858685,0.077766517,-0.051536845,0.052642214,-0.14157318,0.020319115,0.039004121
328824,-0.201382303,0.547361258,0.354369893,0.194505638,-0.191522541,0.292167376,0.040440173,-0.105622795,0.108286206,0.055368497
331666,1.694793948,0.040324236,-0.449348614,-0.067968172,0.128783097,0.168081594,0.001166227,0.494699339,0.208981197,-0.014324339
332536,1.304581773,0.079331277,-0.295553817,-0.314152735,0.160363617,0.410119104,-0.08345803,0.486573387,-0.129544604,0.020279413
334054,0.968241676,0.024935703,-0.372521781,-0.490364751,0.188974892,-0.083586884,-0.039855109,-0.056649788,-0.198248823,0.011250845
335937,0.403840026,0.70755766,0.638998013,-0.382008076,-0.083255662,0.04930007,0.167208629,-0.002366598,-0.00822946,0.046073307
338287,0.533540412,0.211299388,-0.246227592,-0.300938647,-0.265268312,0.230449332,0.142428028,0.247003983,0.01259544,-0.07423854
340364,0.562976909,0.268011597,-0.538009243,-0.2145752,0.22685003,0.34534364,0.027795824,-0.12689421,0.177142211,-0.041760298
342691,0.487972756,0.555534317,-0.360404807,-0.109383137,-0.023090892,-0.233915977,-0.342692347,-0.086090964,0.271278061,0.054867203
347451,0.988919171,-0.623078698,-0.772389893,0.426275293,0.497682727,-0.181925315,0.512322835,-0.108318972,0.182335244,0.030162188
